version 1, schema effect_bonus_value_unit_record_junctions_tables, guid 4339b490-2d08-4294-a425-01b4572fb209
unknown1(string)	unknown2(string)	unknown3(string)
"cost_mod"	"bos_clan_trait_aizu_trad_unit_cost_mod"	"Boshin_Inf_Sword_Katana_Kachi"
"cost_mod"	"bos_clan_trait_aizu_trad_unit_cost_mod"	"Boshin_Inf_Sword_Shogitai"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Cav_Spear_Yari_Ki"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Inf_Elite_Kihetai"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Inf_Missile_Bow_Kachi"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Inf_Missile_Matchlock_Kachi"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Inf_Spear_Kyoto_Police"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Inf_Spear_Levy"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Inf_Spear_Yari_Kachi"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Inf_Special_Kisho_Ninjas"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Inf_Sword_Katana_Kachi"
"unit_xp_mod"	"bos_clan_trait_aizu_trad_unit_xp_mod"	"Boshin_Inf_Sword_Shogitai"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Art_Armstrong_Guns"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Art_Coastal_Guns_Large"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Art_Coastal_Guns_Medium"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Art_Coastal_Guns_Small"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Art_Gatling_Guns"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Art_Parrot_Guns"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Cav_Missile_Carbine_Cavalry"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Cav_Missile_Revolver_Cavalry"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Elite_Infanterie_de_marine"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Elite_Royal_Marines"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Elite_United_States_Marines"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Light_Sharpshooters"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Light_Tosa_Riflemen"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Line_Azure_Dragon_Force"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Line_Black_Bear_Infantry"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Line_Black_Tortoise_Force"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Line_Imperial_Infantry"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Line_Infantry"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Line_Red_Bear_Infantry"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Line_Vermilion_Bird_Force"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Line_White_Bear_Infantry"
"cost_mod"	"bos_clan_trait_choshu_military_cost_mod"	"Boshin_Inf_Line_White_Tiger_Force"
"unit_cap"	"bos_clan_trait_jozai_guerrilla_unit_cap_mod"	"Boshin_Inf_Light_Yugekitai"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Art_Armstrong_Guns"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Art_Gatling_Guns"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Art_Parrot_Guns"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Cav_Missile_Carbine_Cavalry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Cav_Missile_Imperial_Guard_Cavalry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Cav_Missile_Revolver_Cavalry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Cav_Sword_Republican_Guard_Cavalry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Cav_Sword_Sabre_Cavalry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Gen_Generals_Bodyguard"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Elite_Imperial_Guard_Infantry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Elite_Infanterie_de_marine"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Elite_Kihetai"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Elite_Republican_Guard_Infantry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Elite_Royal_Marines"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Elite_United_States_Marines"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Light_Sharpshooters"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Light_Tosa_Riflemen"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Light_Yugekitai"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Line_Azure_Dragon_Force"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Line_Black_Bear_Infantry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Line_Black_Tortoise_Force"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Line_Imperial_Infantry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Line_Infantry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Line_Red_Bear_Infantry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Line_Republican_Infantry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Line_Shogunate_Infantry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Line_Vermilion_Bird_Force"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Line_White_Bear_Infantry"
"cost_mod"	"bos_clan_trait_nagaoka_modern_unit_cost_mod"	"Boshin_Inf_Line_White_Tiger_Force"
"unit_xp_mod"	"bos_clan_trait_obama_garrison_xp_mod"	"Boshin_Inf_Garrison_Infantry"
"unit_xp_mod"	"bos_clan_trait_obama_garrison_xp_mod"	"Boshin_Inf_Militia_Levy_Infantry_Garrison"
"unit_xp_mod"	"bos_clan_trait_obama_garrison_xp_mod"	"Boshin_Inf_Spear_Levy_Garrison"
"general_aoe_mod"	"bos_clan_trait_satsuma_general_aoe"	"Boshin_Gen_Generals_Bodyguard"
"general_aoe_mod"	"bos_clan_trait_satsuma_general_aoe"	"Boshin_Gen_Generals_Hatamoto"
"general_aoe_mod"	"bos_clan_trait_satsuma_general_aoe"	"Boshin_Gen_Saigo_Takamori"
"unit_cap"	"bos_clan_trait_tsu_kiso_cap_mod"	"Boshin_Inf_Special_Kisho_Ninjas"
"scares_men"	"bos_enemy_morale_mod"	"Boshin_Gen_Generals_Bodyguard"
"scares_men"	"bos_enemy_morale_mod"	"Boshin_Gen_Generals_Bodyguard_MP"
"scares_men"	"bos_enemy_morale_mod"	"Boshin_Gen_Generals_Hatamoto"
"scares_men"	"bos_enemy_morale_mod"	"Boshin_Gen_Generals_Hatamoto_MP"
"scares_men"	"bos_enemy_morale_mod"	"Boshin_Gen_Saigo_Takamori"
"unit_xp_mod"	"bos_event_mod_xp_rifles"	"Boshin_Cav_Missile_Carbine_Cavalry"
"unit_xp_mod"	"bos_event_mod_xp_rifles"	"Boshin_Cav_Missile_Revolver_Cavalry"
"unit_xp_mod"	"bos_event_mod_xp_rifles"	"Boshin_Gen_Generals_Hatamoto"
"unit_xp_mod"	"bos_event_mod_xp_rifles"	"Boshin_Inf_Militia_Levy_Infantry"
"cost_mod"	"bos_event_recruitment_cost_shinsengumi_local"	"Boshin_Inf_Line_Shinsengumi"
"cost_mod"	"bos_event_samurai_cost"	"Boshin_Cav_Missile_Bow_Ki"
"cost_mod"	"bos_event_samurai_cost"	"Boshin_Cav_Missile_Samurai_Hero"
"cost_mod"	"bos_event_samurai_cost"	"Boshin_Cav_Spear_Yari_Ki"
"cost_mod"	"bos_event_samurai_cost"	"Boshin_Inf_Missile_Bow_Kachi"
"cost_mod"	"bos_event_samurai_cost"	"Boshin_Inf_Missile_Matchlock_Kachi"
"cost_mod"	"bos_event_samurai_cost"	"Boshin_Inf_Spear_Yari_Kachi"
"cost_mod"	"bos_event_samurai_cost"	"Boshin_Inf_Sword_Katana_Kachi"
"cost_mod"	"bos_event_samurai_cost"	"Boshin_Inf_Sword_Shogitai"
"fatigue_resistance"	"bos_general_mod_army_stamina"	"Boshin_Inf_Garrison_Infantry"
"fatigue_resistance"	"bos_general_mod_army_stamina"	"Boshin_Inf_Militia_Levy_Infantry_Garrison"
"fatigue_resistance"	"bos_general_mod_army_stamina"	"Boshin_Inf_Spear_Levy_Garrison"
"general_aoe_mod"	"bos_general_mod_aura"	"Boshin_Gen_Generals_Bodyguard"
"general_aoe_mod"	"bos_general_mod_aura"	"Boshin_Gen_Generals_Hatamoto"
"armour_mod"	"bos_general_mod_bodyguard_armour"	"Boshin_Gen_Generals_Bodyguard"
"armour_mod"	"bos_general_mod_bodyguard_armour"	"Boshin_Gen_Generals_Hatamoto"
"cost_mod"	"bos_ishinshishi_mod_imperial_unit_cost"	"Boshin_Cav_Missile_Imperial_Guard_Cavalry"
"cost_mod"	"bos_ishinshishi_mod_imperial_unit_cost"	"Boshin_Inf_Elite_Imperial_Guard_Infantry"
"cost_mod"	"bos_ishinshishi_mod_imperial_unit_cost"	"Boshin_Inf_Line_Imperial_Infantry"
"morale"	"bos_ishinshishi_mod_imperial_unit_morale"	"Boshin_Cav_Missile_Imperial_Guard_Cavalry"
"morale"	"bos_ishinshishi_mod_imperial_unit_morale"	"Boshin_Inf_Elite_Imperial_Guard_Infantry"
"morale"	"bos_ishinshishi_mod_imperial_unit_morale"	"Boshin_Inf_Line_Imperial_Infantry"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Art_Wooden_Cannons"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Cav_Missile_Bow_Ki"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Cav_Missile_Samurai_Hero"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Cav_Spear_Yari_Ki"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Gen_Generals_Hatamoto"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Inf_Line_Shinsengumi"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Inf_Missile_Bow_Kachi"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Inf_Missile_Matchlock_Kachi"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Inf_Spear_Kyoto_Police"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Inf_Spear_Levy"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Inf_Spear_Yari_Kachi"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Inf_Special_Kisho_Ninjas"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Inf_Sword_Katana_Kachi"
"unit_xp_mod"	"bos_mod_xp_traditional_units"	"Boshin_Inf_Sword_Shogitai"
"cost_mod"	"bos_recruitment_cost_mod_category_naval_copper"	"Boshin_Corvette_Kaiten_Copper_Plated"
"cost_mod"	"bos_recruitment_cost_mod_category_naval_copper"	"Boshin_Corvette_Kanko_Maru_Copper_Plated"
"cost_mod"	"bos_recruitment_cost_mod_category_naval_copper"	"Boshin_Corvette_Kanrin_Maru_Copper_Plated"
"cost_mod"	"bos_recruitment_cost_mod_category_naval_copper"	"Boshin_Corvette_Kasuga_Copper_Plated"
"cost_mod"	"bos_recruitment_cost_mod_category_naval_copper"	"Boshin_Frigate_Kaiyo_Maru_Copper_Plated"
"recruit_time_mod"	"bos_recruitment_cost_mod_category_naval_copper"	"Boshin_Corvette_Kanrin_Maru_Copper_Plated"
"recruit_time_mod"	"bos_recruitment_cost_mod_category_naval_copper"	"Boshin_Corvette_Kasuga_Copper_Plated"
"recruit_time_mod"	"bos_recruitment_cost_mod_category_naval_copper"	"Boshin_Frigate_Kaiyo_Maru_Copper_Plated"
"recruit_time_mod"	"bos_recruitment_time_mod_category_naval_copper"	"Boshin_Corvette_Kaiten_Copper_Plated"
"recruit_time_mod"	"bos_recruitment_time_mod_category_naval_copper"	"Boshin_Corvette_Kanko_Maru_Copper_Plated"
"morale"	"bos_shinsengumi_mod_shin_unit_morale"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"
"morale"	"bos_shinsengumi_mod_shin_unit_morale"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"morale"	"bos_shinsengumi_mod_shin_unit_morale"	"Boshin_Inf_Line_Shinsengumi"
"morale"	"bos_shinsengumi_mod_shin_unit_morale"	"Boshin_Inf_Line_Shogunate_Infantry"
"morale"	"bos_shinsengumi_mod_shin_unit_morale"	"Boshin_Inf_Sword_Shogitai"
"cost_mod"	"bos_shinsengumi_mod_shogunate_unit_cost"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"
"cost_mod"	"bos_shinsengumi_mod_shogunate_unit_cost"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"cost_mod"	"bos_shinsengumi_mod_shogunate_unit_cost"	"Boshin_Inf_Line_Shinsengumi"
"cost_mod"	"bos_shinsengumi_mod_shogunate_unit_cost"	"Boshin_Inf_Line_Shogunate_Infantry"
"cost_mod"	"bos_shinsengumi_mod_shogunate_unit_cost"	"Boshin_Inf_Sword_Shogitai"
"general_aoe_mod"	"bos_tech_general_aoe_mod"	"Boshin_Gen_Generals_Bodyguard"
"general_aoe_mod"	"bos_tech_general_aoe_mod"	"Boshin_Gen_Generals_Hatamoto"
"unit_cap"	"bos_tech_unit_guerrilla_unit_cap_mod"	"Boshin_Inf_Light_Yugekitai"
"unit_cap"	"bos_tech_unit_kisho_unit_cap_mod"	"Boshin_Inf_Special_Kisho_Ninjas"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Cav_Missile_Carbine_Cavalry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Cav_Missile_Imperial_Guard_Cavalry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Elite_Imperial_Guard_Infantry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Elite_Infanterie_de_marine"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Elite_Kihetai"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Elite_Republican_Guard_Infantry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Elite_Royal_Marines"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Elite_United_States_Marines"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Light_Sharpshooters"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Light_Tosa_Riflemen"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Light_Yugekitai"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Line_Azure_Dragon_Force"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Line_Black_Bear_Infantry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Line_Black_Tortoise_Force"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Line_Imperial_Infantry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Line_Infantry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Line_Red_Bear_Infantry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Line_Republican_Infantry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Line_Shogunate_Infantry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Line_Vermilion_Bird_Force"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Line_White_Bear_Infantry"
"accuracy_mod"	"bos_tech_unit_modern_accuracy_mod"	"Boshin_Inf_Line_White_Tiger_Force"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Art_Armstrong_Guns"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Art_Gatling_Guns"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Art_Parrot_Guns"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Cav_Missile_Carbine_Cavalry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Cav_Missile_Imperial_Guard_Cavalry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Cav_Missile_Revolver_Cavalry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Cav_Sword_Republican_Guard_Cavalry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Cav_Sword_Sabre_Cavalry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Gen_Generals_Bodyguard"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Elite_Imperial_Guard_Infantry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Elite_Infanterie_de_marine"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Elite_Kihetai"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Elite_Republican_Guard_Infantry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Elite_Royal_Marines"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Elite_United_States_Marines"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Light_Sharpshooters"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Light_Tosa_Riflemen"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Light_Yugekitai"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Line_Azure_Dragon_Force"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Line_Black_Bear_Infantry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Line_Black_Tortoise_Force"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Line_Imperial_Infantry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Line_Infantry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Line_Red_Bear_Infantry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Line_Republican_Infantry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Line_Shogunate_Infantry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Line_Vermilion_Bird_Force"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Line_White_Bear_Infantry"
"cost_mod"	"bos_tech_unit_modern_cost_mod"	"Boshin_Inf_Line_White_Tiger_Force"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Art_Armstrong_Guns"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Art_Gatling_Guns"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Art_Parrot_Guns"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Cav_Missile_Carbine_Cavalry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Cav_Missile_Imperial_Guard_Cavalry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Cav_Missile_Revolver_Cavalry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Cav_Sword_Republican_Guard_Cavalry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Cav_Sword_Sabre_Cavalry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Gen_Generals_Bodyguard"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Elite_Imperial_Guard_Infantry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Elite_Infanterie_de_marine"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Elite_Kihetai"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Elite_Republican_Guard_Infantry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Elite_Royal_Marines"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Elite_United_States_Marines"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Light_Sharpshooters"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Light_Tosa_Riflemen"
"morale"	"bos_tech_unit_modern_morale_mod"	"Boshin_Inf_Light_Yugekitai"
