version 1, schema cdir_events_mission_issuer_junctions_tables, guid 28d36b45-545f-4db5-a76a-90628fa15a70
unknown1(string)	unknown2(string)
"CLAN_ELDERS"	"m_bos_recruit_shinobi"
"SHOGUN"	"m_bos_recruit_shogun_shinsengumi"
"CLAN_ELDERS"	"m_bos_recruit_veteran"
"CLAN_ELDERS"	"m_bos_reinforce_region_capital"
"CLAN_ELDERS"	"m_bos_reinforce_region_unrest"
"CLAN_ELDERS"	"m_bos_research_civil"
"CLAN_ELDERS"	"m_bos_research_military"
"CLAN_ELDERS"	"m_bos_sabotage_force"
"CLAN_ELDERS"	"m_bos_seduce_character"
"SHOGUN"	"m_bos_shogun_attack_imperial"
"SHOGUN"	"m_bos_shogun_bribe_enemy_army"
"SHOGUN"	"m_bos_shogun_capture_edo"
"SHOGUN"	"m_bos_shogun_capture_kyoto"
"SHOGUN"	"m_bos_shogun_capture_region"
"SHOGUN"	"m_bos_shogun_convert_other_region"
"SHOGUN"	"m_bos_shogun_convert_own_region"
"SHOGUN"	"m_bos_shogun_crush_rebellion"
"SHOGUN"	"m_bos_shogun_incite_revolt"
"SHOGUN"	"m_bos_shogun_kill_character"
"SHOGUN"	"m_bos_shogun_kill_daimyo_in_battle"
"SHOGUN"	"m_bos_shogun_military_expedition"
"CLAN_ELDERS"	"m_breaking_the_blockade"
"EUROPEANS"	"m_business_of_peace"
"CLAN_ELDERS"	"m_cold_blood"
"CLAN_ELDERS"	"m_common_cause"
"CLAN_ELDERS"	"m_constant_foe"
"CLAN_ELDERS"	"m_counterattack"
"CLAN_ELDERS"	"m_crippling_trade"
"CLAN_ELDERS"	"m_cultural_development"
"CLAN_ELDERS"	"m_daimyo_assassin"
"SHOGUN"	"m_delusions_grandeur"
"CLAN_ELDERS"	"m_demoralising_enemies_buddhist"
"CLAN_ELDERS"	"m_demoralising_enemies_christian"
"CLAN_ELDERS"	"m_demoralising_enemies_ikko"
"EUROPEANS"	"m_enemies_progress"
"SHOGUN"	"m_enemy_tradition"
"CLAN_ELDERS"	"m_eye_for_eye"
"CLAN_ELDERS"	"m_false_justice"
"CLAN_ELDERS"	"m_firebrand_missionary"
"CLAN_ELDERS"	"m_firebrand_monk"
"CLAN_ELDERS"	"m_fortification"
"CLAN_ELDERS"	"m_gem_acts_sabotage"
"CLAN_ELDERS"	"m_gem_advocate_of_enlightenment"
"CLAN_ELDERS"	"m_gem_all_assassinate_general"
"CLAN_ELDERS"	"m_gem_convert_province_own"
"CLAN_ELDERS"	"m_gem_delusions_grandeur"
"CLAN_ELDERS"	"m_gem_demoralising_enemies"
"CLAN_ELDERS"	"m_gem_fuj_capture_kyoto"
"CLAN_ELDERS"	"m_gem_fuj_capture_yamato"
"CLAN_ELDERS"	"m_gem_fuj_construct_propaganda"
"CLAN_ELDERS"	"m_gem_fuj_convert_province_neighbour"
"CLAN_ELDERS"	"m_gem_incite_revolt"
"CLAN_ELDERS"	"m_gem_instrument_of_justice"
"CLAN_ELDERS"	"m_gem_intellectual_matters"
"CLAN_ELDERS"	"m_gem_irresistible_charm"
"CLAN_ELDERS"	"m_gem_master_of_artifice"
"CLAN_ELDERS"	"m_gem_min_capture_kyoto"
"CLAN_ELDERS"	"m_gem_min_construct_propaganda"
"CLAN_ELDERS"	"m_gem_min_convert_province_neighbour"
"CLAN_ELDERS"	"m_gem_preventive_measures"
"CLAN_ELDERS"	"m_gem_request_allegiance"
"CLAN_ELDERS"	"m_gem_seduce_character"
"CLAN_ELDERS"	"m_gem_subversive_strategies"
"CLAN_ELDERS"	"m_gem_tai_capture_kyoto"
"CLAN_ELDERS"	"m_gem_tai_construct_propaganda"
"CLAN_ELDERS"	"m_gem_tai_convert_province_neighbour"
"CLAN_ELDERS"	"m_gem_turned_against_them"
"CLAN_ELDERS"	"m_gem_unscrupulous"
"CLAN_ELDERS"	"m_gem_war_words"
"CLAN_ELDERS"	"m_gem_worthy_adversary"
"EUROPEANS"	"m_good_fight"
"CLAN_ELDERS"	"m_hard_times"
"CLAN_ELDERS"	"m_home_guard"
"CLAN_ELDERS"	"m_indomitable"
"CLAN_ELDERS"	"m_instrument_of_justice"
"CLAN_ELDERS"	"m_instruments_of_war"
"CLAN_ELDERS"	"m_insurgency"
"CLAN_ELDERS"	"m_intellectual_matters"
"CLAN_ELDERS"	"m_into_fold_buddhist"
"EUROPEANS"	"m_into_fold_christian"
"CLAN_ELDERS"	"m_into_fold_ikko"
"CLAN_ELDERS"	"m_keeping_peace"
"CLAN_ELDERS"	"m_march_kyoto"
"CLAN_ELDERS"	"m_master_of_artifice"
"CLAN_ELDERS"	"m_naval_dominance"
"CLAN_ELDERS"	"m_naval_obstruction"
"CLAN_ELDERS"	"m_need_for_allies"
"CLAN_ELDERS"	"m_offensive"
"CLAN_ELDERS"	"m_otomo_persecution"
"SHOGUN"	"m_path_of_liberation"
"CLAN_ELDERS"	"m_pressing_attack"
"CLAN_ELDERS"	"m_preventive_measures"
"CLAN_ELDERS"	"m_preying_weak"
"CLAN_ELDERS"	"m_proof_might"
"CLAN_ELDERS"	"m_protecting_our_interests"
"CLAN_ELDERS"	"m_resource_management_goods"
"CLAN_ELDERS"	"m_resource_management_iron"
"CLAN_ELDERS"	"m_resource_management_stone"
"CLAN_ELDERS"	"m_resource_management_warhorses"
"CLAN_ELDERS"	"m_resource_management_wood"
"CLAN_ELDERS"	"m_schism"
"CLAN_ELDERS"	"m_servant_of_heaven"
"CLAN_ELDERS"	"m_spiritual_unity_buddhist"
"CLAN_ELDERS"	"m_spiritual_unity_christian"
"CLAN_ELDERS"	"m_spiritual_unity_ikko"
"CLAN_ELDERS"	"m_strengthen_borders"
"CLAN_ELDERS"	"m_stuff_of_legend_archery"
"CLAN_ELDERS"	"m_stuff_of_legend_cathedral"
"CLAN_ELDERS"	"m_stuff_of_legend_crafts"
"CLAN_ELDERS"	"m_stuff_of_legend_horse"
"CLAN_ELDERS"	"m_stuff_of_legend_siege"
"CLAN_ELDERS"	"m_stuff_of_legend_stealth"
"CLAN_ELDERS"	"m_stuff_of_legend_sword"
"CLAN_ELDERS"	"m_stuff_of_legend_temple"
"CLAN_ELDERS"	"m_stuff_of_legend_yari"
"CLAN_ELDERS"	"m_subversive_strategies"
"CLAN_ELDERS"	"m_supporting_endeavours"
"CLAN_ELDERS"	"m_territorial_expansion_early"
"CLAN_ELDERS"	"m_territorial_expansion_late"
"CLAN_ELDERS"	"m_territorial_expansion_middle"
"CLAN_ELDERS"	"m_thirst_for_battle"
"SHOGUN"	"m_thwarting_nanban"
"CLAN_ELDERS"	"m_trade_disruption"
"CLAN_ELDERS"	"m_turned_against_them"
"CLAN_ELDERS"	"m_undermining_economy"
"SHOGUN"	"m_unification_of_japan"
"CLAN_ELDERS"	"m_united_we_stand"
"CLAN_ELDERS"	"m_unscrupulous"
"CLAN_ELDERS"	"m_war_weariness"
"CLAN_ELDERS"	"m_war_words_buddhist"
"CLAN_ELDERS"	"m_war_words_christian"
"CLAN_ELDERS"	"m_war_words_ikko"
"CLAN_ELDERS"	"m_way_of_the_warrior"
"CLAN_ELDERS"	"m_worthy_adversary"
