version 1, schema building_units_allowed_tables
Building_IDRef(string)	Unit(string)	Experience(int)	Unknown4(boolean)
"army_board"	"east_war_elephant_lancers_howdah"	0	false
"army_board"	"elite_bosniaks"	0	false
"army_board"	"elite_frei-korps"	0	false
"army_board"	"elite_legion_united_states"	0	false
"army_board"	"eua_1st_delaware"	0	false
"army_board"	"eua_1st_maryland"	0	false
"army_board"	"eua_2nd_dragoons"	0	false
"army_board"	"eua_2nd_new_york"	0	false
"army_board"	"eua_33rd_foot"	0	false
"army_board"	"eua_brunswick_dragoons"	0	false
"army_board"	"eua_hessian_grenadiers"	0	false
"army_board"	"eua_lees_legion"	0	false
"army_board"	"eua_morgans_rifles"	0	false
"army_board"	"eua_pulaskis_legion"	0	false
"army_board"	"eua_royal_deux_ponts"	0	false
"army_board"	"eua_royal_welch"	0	false
"army_board"	"eua_tarleton_dragoons"	0	false
"army_board"	"euro_african_infantry"	0	false
"army_board"	"euro_carabiniers"	1	false
"army_board"	"euro_company_cavalry"	0	false
"army_board"	"euro_company_cavalry_e_india_co"	0	false
"army_board"	"euro_company_cavalry_french_eic"	0	false
"army_board"	"euro_company_cavalry_voc"	0	false
"army_board"	"euro_company_infantry"	0	false
"army_board"	"euro_company_infantry_e_india_co"	0	false
"army_board"	"euro_company_infantry_french_eic"	0	false
"army_board"	"euro_company_infantry_voc_infantry"	0	false
"army_board"	"euro_cuirassiers"	0	false
"army_board"	"euro_cuirassiers_austria"	0	false
"army_board"	"euro_dragoons"	1	false
"army_board"	"euro_dragoons_colonial"	1	false
"army_board"	"euro_dragoons_sweden"	1	false
"army_board"	"euro_elite_light_infantry"	0	false
"army_board"	"euro_elite_light_infantry_croatian_grenzers"	0	false
"army_board"	"euro_elite_light_infantry_green_jackets"	0	false
"army_board"	"euro_elite_light_infantry_prussian_jaegers"	0	false
"army_board"	"euro_elite_light_infantry_tirailleurs"	0	false
"army_board"	"euro_expat_infantry_chasseurs_britannique"	1	false
"army_board"	"euro_expat_infantry_irish_brigade"	1	false
"army_board"	"euro_expat_infantry_regiments_etrangeres"	1	false
"army_board"	"euro_generals_bodyguard"	0	false
"army_board"	"euro_grenade_launchers"	0	false
"army_board"	"euro_grenadiers"	0	false
"army_board"	"euro_grenadiers_bearskin"	0	false
"army_board"	"euro_heavy_cavalry"	0	false
"army_board"	"euro_heavy_cavalry_sweden"	0	false
"army_board"	"euro_highlanders_royal_ecossois"	1	false
"army_board"	"euro_highlanders_scots"	0	false
"army_board"	"euro_hussars"	0	false
"army_board"	"euro_hussars_hungarian_hussars"	0	false
"army_board"	"euro_lancers"	0	false
"army_board"	"euro_lancers_chevau_legers"	0	false
"army_board"	"euro_lancers_east_india_company_lancers"	0	false
"army_board"	"euro_lancers_uhlans"	0	false
"army_board"	"euro_lancers_uhlans_austria"	0	false
"army_board"	"euro_late_riflemen"	0	false
"army_board"	"euro_light_cavalry"	0	false
"army_board"	"euro_light_cavalry_chasseurs_a_cheval"	0	false
"army_board"	"euro_light_cavalry_colonial"	0	false
"army_board"	"euro_light_dragoons"	0	false
"army_board"	"euro_light_dragoons_sweden"	0	false
"army_board"	"euro_light_infantry"	0	false
"army_board"	"euro_light_infantry_chasseur_a_pied"	0	false
"army_board"	"euro_light_infantry_colonial"	0	false
"army_board"	"euro_light_infantry_jaegers"	0	false
"army_board"	"euro_line_infantry"	0	false
"army_board"	"euro_line_infantry_austria"	0	false
"army_board"	"euro_line_infantry_britain"	0	false
"army_board"	"euro_line_infantry_colonial"	0	false
"army_board"	"euro_line_infantry_denmark"	0	false
"army_board"	"euro_line_infantry_france"	0	false
"army_board"	"euro_line_infantry_holland"	0	false
"army_board"	"euro_line_infantry_poland"	0	false
"army_board"	"euro_line_infantry_prussia"	0	false
"army_board"	"euro_line_infantry_russia"	0	false
"army_board"	"euro_line_infantry_spain"	0	false
"army_board"	"euro_line_infantry_sweden"	0	false
"army_board"	"euro_line_infantry_venice"	0	false
"army_board"	"euro_polish_winged_hussars"	0	false
"army_board"	"euro_rangers"	0	false
"army_board"	"euro_rangers_courers_de_bois"	0	false
"army_board"	"euro_rangers_frontiersmen"	0	false
"army_board"	"euro_rangers_siberian_hunters"	0	false
"army_board"	"euro_regiment_of_horse"	1	false
"army_board"	"euro_regiment_of_horse_sweden"	1	false
"army_board"	"euro_sepoys"	1	false
"army_board"	"euro_superior_line_infantry"	0	false
"army_board"	"euro_superior_line_infantry_blackwatch"	0	false
"army_board"	"euro_superior_line_infantry_coldstream"	0	false
"army_board"	"euro_superior_line_infantry_petits_vieux"	0	false
"army_board"	"garde_du_corps"	0	false
"army_board"	"hakkapeliitat"	1	false
"army_board"	"household_cavalry"	0	false
"army_board"	"indian_generals_bodyguard"	0	false
"army_board"	"janissaries_beylik"	0	false
"army_board"	"janissaries_beylik_grenadiers"	0	false
"army_board"	"janissaries_beylik_musketeers"	0	false
"army_board"	"janissaries_cemaat"	0	false
"army_board"	"life_guards"	0	false
"army_board"	"mameluks"	0	false
"army_board"	"netherlands_horse_guards"	0	false
"army_board"	"netherlands_swiss_infantry"	0	false
"army_board"	"nizam_I_cedit_infantry"	0	false
"army_board"	"nizam_I_cedit_light_infantry"	0	false
"army_board"	"norwegian_ski_troops"	0	false
"army_board"	"ottoman_generals_bodyguard"	0	false
"army_board"	"prussian_garde_du_corp"	0	false
"army_board"	"prussian_grenadiers"	0	false
"army_board"	"russian_grenadiers"	0	false
"army_board"	"sp_ed_rogers_rangers"	0	false
"army_board"	"spanish_grenadiers"	0	false
"army_board"	"spanish_guardias_de_corp"	0	false
"army_board"	"swedish_life_guards_of_horse"	0	false
"army_encampment"	"americas_dragoons"	0	false
"army_encampment"	"armed_peasantry_bhumiya"	0	false
"army_encampment"	"azzars"	0	false
"army_encampment"	"deli_scouts"	0	false
"army_encampment"	"east_ethnic_musketmen_hindu_musketeers"	0	false
"army_encampment"	"east_ethnic_swordsmen_fellahin"	0	false
"army_encampment"	"east_ethnic_swordsmen_hindu_warriors"	0	false
"army_encampment"	"east_lancers_silladar"	0	false
"army_encampment"	"east_pikemen_zamindari"	0	false
"army_encampment"	"east_sikh_infantry_musketeers"	0	false
"army_encampment"	"euro_carabiniers"	0	false
"army_encampment"	"euro_dragoons"	0	false
"army_encampment"	"euro_dragoons_colonial"	0	false
"army_encampment"	"euro_dragoons_sweden"	0	false
"army_encampment"	"euro_expat_infantry_chasseurs_britannique"	0	false
"army_encampment"	"euro_expat_infantry_irish_brigade"	0	false
"army_encampment"	"euro_expat_infantry_regiments_etrangeres"	0	false
"army_encampment"	"euro_militia_infantry_minutemen"	0	false
"army_encampment"	"euro_regiment_of_horse"	0	false
"army_encampment"	"euro_regiment_of_horse_sweden"	0	false
"army_encampment"	"euro_sepoys"	0	false
"army_encampment"	"hakkapeliitat"	0	false
"army_staff_college"	"americas_dragoons"	2	false
"army_staff_college"	"americas_line_infantry"	1	false
"army_staff_college"	"americas_long_rifle_men"	0	false
"army_staff_college"	"americas_regiment_of_horse"	1	false
"army_staff_college"	"armed_peasantry_bhumiya"	2	false
"army_staff_college"	"armed_peasantry_tufangis"	1	false
"army_staff_college"	"azzars"	2	false
"army_staff_college"	"cazadores"	1	false
"army_staff_college"	"deli_scouts"	2	false
"army_staff_college"	"east_ethnic_hillmen_musketeers"	1	false
"army_staff_college"	"east_ethnic_hillmen_musketeers_afghan"	1	false
"army_staff_college"	"east_ethnic_hillmen_musketeers_kurdish"	1	false
"army_staff_college"	"east_ethnic_musketeers_bargir"	1	false
"army_staff_college"	"east_ethnic_musketmen_hindu_musketeers"	2	false
"army_staff_college"	"east_ethnic_musketmen_isarelys"	1	false
"army_staff_college"	"east_ethnic_musketmen_mughal_musketeers"	0	false
"army_staff_college"	"east_ethnic_swordsmen_fellahin"	2	false
"army_staff_college"	"east_ethnic_swordsmen_hindu_warriors"	2	false
"army_staff_college"	"east_ethnic_swordsmen_islamic_swordsmen"	1	false
"army_staff_college"	"east_generals_bodyguard"	0	false
"army_staff_college"	"east_grenade_launchers"	0	false
"army_staff_college"	"east_guard_cavalry_ahadis"	0	false
"army_staff_college"	"east_lancers"	1	false
"army_staff_college"	"east_lancers_bargir"	0	false
"army_staff_college"	"east_lancers_silladar"	2	false
"army_staff_college"	"east_light_cavalry_qizilbashi"	0	false
"army_staff_college"	"east_missile_cavalry_zamindari"	1	false
"army_staff_college"	"east_pikemen_zamindari"	2	false
"army_staff_college"	"east_sikh_infantry_musketeers"	2	false
"army_staff_college"	"east_sikh_warriors"	1	false
"army_staff_college"	"east_sipahi_cavalry"	0	false
"army_staff_college"	"east_sipahi_cavalry_colonial"	0	false
"army_staff_college"	"east_war_elephant_lancers_howdah"	0	false
"army_staff_college"	"east_war_elephant_musketry_howdah"	0	false
"army_staff_college"	"elite_blue_guard"	0	false
"army_staff_college"	"elite_bosniaks"	0	false
"army_staff_college"	"elite_frei-korps"	0	false
"army_staff_college"	"elite_garde_du_corp"	0	false
"army_staff_college"	"elite_guard_grenadiers"	0	false
"army_staff_college"	"elite_horse_guards"	0	false
"army_staff_college"	"elite_legion_united_states"	0	false
"army_staff_college"	"eua_1st_delaware"	1	false
"army_staff_college"	"eua_1st_maryland"	1	false
"army_staff_college"	"eua_2nd_dragoons"	1	false
"army_staff_college"	"eua_2nd_new_york"	1	false
"army_staff_college"	"eua_33rd_foot"	1	false
"army_staff_college"	"eua_brunswick_dragoons"	1	false
"army_staff_college"	"eua_hessian_grenadiers"	0	false
"army_staff_college"	"eua_lees_legion"	0	false
"army_staff_college"	"eua_morgans_rifles"	1	false
"army_staff_college"	"eua_pulaskis_legion"	1	false
"army_staff_college"	"eua_royal_deux_ponts"	1	false
"army_staff_college"	"eua_royal_welch"	1	false
"army_staff_college"	"eua_tarleton_dragoons"	1	false
"army_staff_college"	"euro_african_infantry"	1	false
"army_staff_college"	"euro_carabiniers"	2	false
"army_staff_college"	"euro_company_cavalry"	1	false
"army_staff_college"	"euro_company_cavalry_e_india_co"	1	false
"army_staff_college"	"euro_company_cavalry_french_eic"	1	false
"army_staff_college"	"euro_company_cavalry_voc"	1	false
"army_staff_college"	"euro_company_infantry"	1	false
"army_staff_college"	"euro_company_infantry_e_india_co"	1	false
"army_staff_college"	"euro_company_infantry_french_eic"	1	false
"army_staff_college"	"euro_company_infantry_voc_infantry"	1	false
"army_staff_college"	"euro_cuirassiers"	0	false
"army_staff_college"	"euro_cuirassiers_austria"	0	false
"army_staff_college"	"euro_dragoons"	2	false
"army_staff_college"	"euro_dragoons_colonial"	2	false
"army_staff_college"	"euro_dragoons_sweden"	2	false
"army_staff_college"	"euro_elite_light_infantry"	0	false
"army_staff_college"	"euro_elite_light_infantry_croatian_grenzers"	0	false
"army_staff_college"	"euro_elite_light_infantry_green_jackets"	0	false
"army_staff_college"	"euro_elite_light_infantry_prussian_jaegers"	0	false
"army_staff_college"	"euro_elite_light_infantry_tirailleurs"	0	false
"army_staff_college"	"euro_elite_light_infantry_windbuchse_jaegers"	0	false
"army_staff_college"	"euro_expat_infantry_chasseurs_britannique"	2	false
"army_staff_college"	"euro_expat_infantry_irish_brigade"	2	false
"army_staff_college"	"euro_expat_infantry_regiments_etrangeres"	2	false
"army_staff_college"	"euro_generals_bodyguard"	0	false
"army_staff_college"	"euro_grenade_launchers"	0	false
"army_staff_college"	"euro_grenadiers"	0	false
"army_staff_college"	"euro_grenadiers_bearskin"	0	false
"army_staff_college"	"euro_heavy_cavalry"	0	false
"army_staff_college"	"euro_heavy_cavalry_sweden"	0	false
"army_staff_college"	"euro_highlanders_royal_ecossois"	2	false
"army_staff_college"	"euro_highlanders_scots"	0	false
"army_staff_college"	"euro_hussars"	0	false
"army_staff_college"	"euro_hussars_hungarian_hussars"	1	false
"army_staff_college"	"euro_lancers"	1	false
"army_staff_college"	"euro_lancers_chevau_legers"	1	false
"army_staff_college"	"euro_lancers_east_india_company_lancers"	1	false
"army_staff_college"	"euro_lancers_uhlans"	1	false
"army_staff_college"	"euro_lancers_uhlans_austria"	1	false
"army_staff_college"	"euro_late_riflemen"	0	false
"army_staff_college"	"euro_light_cavalry"	1	false
"army_staff_college"	"euro_light_cavalry_chasseurs_a_cheval"	1	false
"army_staff_college"	"euro_light_cavalry_colonial"	1	false
"army_staff_college"	"euro_light_dragoons"	0	false
"army_staff_college"	"euro_light_dragoons_sweden"	0	false
"army_staff_college"	"euro_light_infantry"	1	false
"army_staff_college"	"euro_light_infantry_chasseur_a_pied"	1	false
"army_staff_college"	"euro_light_infantry_colonial"	1	false
"army_staff_college"	"euro_light_infantry_jaegers"	1	false
"army_staff_college"	"euro_line_infantry"	1	false
"army_staff_college"	"euro_line_infantry_austria"	1	false
"army_staff_college"	"euro_line_infantry_britain"	1	false
"army_staff_college"	"euro_line_infantry_colonial"	1	false
"army_staff_college"	"euro_line_infantry_denmark"	1	false
"army_staff_college"	"euro_line_infantry_france"	1	false
"army_staff_college"	"euro_line_infantry_holland"	1	false
"army_staff_college"	"euro_line_infantry_poland"	1	false
"army_staff_college"	"euro_line_infantry_prussia"	1	false
"army_staff_college"	"euro_line_infantry_russia"	1	false
"army_staff_college"	"euro_line_infantry_spain"	1	false
"army_staff_college"	"euro_line_infantry_sweden"	1	false
"army_staff_college"	"euro_line_infantry_venice"	1	false
"army_staff_college"	"euro_polish_winged_hussars"	0	false
"army_staff_college"	"euro_rangers"	1	false
"army_staff_college"	"euro_rangers_courers_de_bois"	1	false
"army_staff_college"	"euro_rangers_frontiersmen"	1	false
"army_staff_college"	"euro_rangers_siberian_hunters"	1	false
"army_staff_college"	"euro_regiment_of_horse"	2	false
"army_staff_college"	"euro_regiment_of_horse_sweden"	2	false
"army_staff_college"	"euro_republican_guard"	0	false
"army_staff_college"	"euro_sepoys"	2	false
"army_staff_college"	"euro_superior_line_infantry"	0	false
"army_staff_college"	"euro_superior_line_infantry_blackwatch"	0	false
"army_staff_college"	"euro_superior_line_infantry_coldstream"	0	false
"army_staff_college"	"euro_superior_line_infantry_petits_vieux"	0	false
"army_staff_college"	"euro_superior_line_infantry_vieux"	0	false
"army_staff_college"	"ferguson_riflemen"	0	false
"army_staff_college"	"garde_du_corps"	0	false
"army_staff_college"	"guard_infantry"	0	false
"army_staff_college"	"hakkapeliitat"	2	false
"army_staff_college"	"household_cavalry"	0	false
"army_staff_college"	"indian_generals_bodyguard"	0	false
"army_staff_college"	"janissaries_beylik"	1	false
"army_staff_college"	"janissaries_beylik_grenadiers"	0	false
"army_staff_college"	"janissaries_beylik_musketeers"	0	false
"army_staff_college"	"janissaries_cemaat"	1	false
"army_staff_college"	"life_guards"	0	false
"army_staff_college"	"maison_du_roi"	0	false
"army_staff_college"	"mameluks"	1	false
"army_staff_college"	"netherlands_holland_guard"	0	false
"army_staff_college"	"netherlands_horse_guards"	0	false
"army_staff_college"	"netherlands_swiss_infantry"	0	false
"army_staff_college"	"nizam_I_cedit_infantry"	0	false
"army_staff_college"	"nizam_I_cedit_light_infantry"	0	false
"army_staff_college"	"nizam_I_cedit_rifles"	0	false
"army_staff_college"	"norwegian_ski_troops"	1	false
"army_staff_college"	"ottoman_generals_bodyguard"	0	false
"army_staff_college"	"prussian_garde_du_corp"	0	false
"army_staff_college"	"prussian_grenadiers"	0	false
"army_staff_college"	"prussian_life_guard"	0	false
"army_staff_college"	"russian_grenadiers"	0	false
"army_staff_college"	"sp_ed_rogers_rangers"	0	false
"army_staff_college"	"spanish_grenadiers"	0	false
"army_staff_college"	"spanish_guardias_de_corp"	0	false
"army_staff_college"	"spanish_guardias_de_infanteria"	0	false
"army_staff_college"	"swedish_life_guards_of_foot"	0	false
"army_staff_college"	"swedish_life_guards_of_horse"	0	false
"cannon_foundry"	"24_lber_land_cannon_(demi_cannon)"	0	false
"cannon_foundry"	"24_lber_land_cannon_(demi_cannon)_east"	0	false
"cannon_foundry"	"24_lber_land_cannon_(demi_cannon)_indian"	0	false
"cannon_foundry"	"9_lber_land_cannon_(saker)"	0	false
"cannon_foundry"	"9_lber_land_cannon_(saker)_east"	0	false
"cannon_foundry"	"9_lber_land_cannon_(saker)_indian"	0	false
"cannon_foundry"	"sp_ed_organ_gun"	0	false
"commercial_basin"	"brig"	0	false
"commercial_basin"	"brig_american"	0	false
"commercial_basin"	"brig_british"	0	false
"commercial_basin"	"brig_french"	0	false
"commercial_basin"	"brig_spanish"	0	false
"commercial_basin"	"dhow"	0	false
"commercial_basin"	"episodic_2_sloop"	0	false
"commercial_basin"	"galleon"	0	false
"commercial_basin"	"galleon_fluyt"	0	false
"commercial_basin"	"galleon_race_built"	0	false
"commercial_basin"	"indiaman"	0	false
"commercial_basin"	"light_galley/galliot/fusta"	0	false
"commercial_basin"	"lugger"	0	false
"commercial_basin"	"medium_galley"	0	false
"commercial_basin"	"ottoman_medium_galley"	0	false
"commercial_basin"	"sloop"	0	false
"commercial_basin"	"sloop_american"	0	false
"commercial_basin"	"sloop_british"	0	false
"commercial_basin"	"sloop_french"	0	false
"commercial_basin"	"sloop_spanish"	0	false
"commercial_port"	"brig"	0	false
"commercial_port"	"brig_american"	0	false
"commercial_port"	"brig_british"	0	false
"commercial_port"	"brig_french"	0	false
"commercial_port"	"brig_spanish"	0	false
"commercial_port"	"dhow"	0	false
"commercial_port"	"episodic_2_sloop"	0	false
"commercial_port"	"galleon"	0	false
"commercial_port"	"galleon_fluyt"	0	false
"commercial_port"	"galleon_race_built"	0	false
"commercial_port"	"indiaman"	0	false
"commercial_port"	"light_galley/galliot/fusta"	0	false
"commercial_port"	"lugger"	0	false
"commercial_port"	"medium_galley"	0	false
"commercial_port"	"ottoman_medium_galley"	0	false
"commercial_port"	"sloop"	0	false
"commercial_port"	"sloop_american"	0	false
"commercial_port"	"sloop_british"	0	false
"commercial_port"	"sloop_french"	0	false
"commercial_port"	"sloop_spanish"	0	false
"dockyard"	"4th_rate"	0	false
"dockyard"	"4th_rate_american"	0	false
"dockyard"	"4th_rate_british"	0	false
"dockyard"	"4th_rate_french"	0	false
"dockyard"	"4th_rate_spanish"	0	false
"dockyard"	"5th_rate"	0	false
"dockyard"	"5th_rate_admiral"	0	false
"dockyard"	"5th_rate_admiral_american"	0	false
"dockyard"	"5th_rate_admiral_british"	0	false
"dockyard"	"5th_rate_admiral_french"	0	false
"dockyard"	"5th_rate_admiral_russian"	0	false
"dockyard"	"5th_rate_admiral_spanish"	0	false
"dockyard"	"5th_rate_american"	0	false
"dockyard"	"5th_rate_british"	0	false
"dockyard"	"5th_rate_french"	0	false
"dockyard"	"5th_rate_russian"	0	false
"dockyard"	"5th_rate_spanish"	0	false
"dockyard"	"6th_rate"	0	false
"dockyard"	"6th_rate_american"	0	false
"dockyard"	"6th_rate_british"	0	false
"dockyard"	"6th_rate_french"	0	false
"dockyard"	"6th_rate_russian"	0	false
"dockyard"	"6th_rate_spanish"	0	false
"dockyard"	"bomb_ketch"	0	false
"dockyard"	"bomb_ketch_american"	0	false
"dockyard"	"bomb_ketch_british"	0	false
"dockyard"	"bomb_ketch_french"	0	false
"dockyard"	"bomb_ketch_spanish"	0	false
"dockyard"	"brig"	1	false
"dockyard"	"brig_american"	1	false
"dockyard"	"brig_british"	1	false
"dockyard"	"brig_french"	1	false
"dockyard"	"brig_spanish"	1	false
"dockyard"	"episodic_2_5th_rate"	0	false
"dockyard"	"episodic_2_brig"	0	false
"dockyard"	"episodic_2_sloop"	0	false
"dockyard"	"galleon"	0	false
"dockyard"	"galleon_fluyt"	0	false
"dockyard"	"galleon_race_built"	0	false
"dockyard"	"light_galley/galliot/fusta"	0	false
"dockyard"	"medium_galley"	0	false
"dockyard"	"ottoman_medium_galley"	0	false
"dockyard"	"sloop"	1	false
"dockyard"	"sloop_american"	1	false
"dockyard"	"sloop_british"	1	false
"dockyard"	"sloop_french"	1	false
"dockyard"	"sloop_spanish"	1	false
"drill_school"	"americas_dragoons"	0	false
"drill_school"	"americas_line_infantry"	0	false
"drill_school"	"americas_regiment_of_horse"	0	false
"drill_school"	"armed_peasantry_bhumiya"	0	false
"drill_school"	"armed_peasantry_tufangis"	0	false
"drill_school"	"azzars"	0	false
"drill_school"	"cazadores"	0	false
"drill_school"	"deli_scouts"	0	false
"drill_school"	"east_ethnic_hillmen_musketeers"	0	false
"drill_school"	"east_ethnic_hillmen_musketeers_afghan"	0	false
"drill_school"	"east_ethnic_hillmen_musketeers_kurdish"	0	false
"drill_school"	"east_ethnic_musketeers_bargir"	0	false
"drill_school"	"east_ethnic_musketmen_hindu_musketeers"	0	false
"drill_school"	"east_ethnic_musketmen_isarelys"	0	false
"drill_school"	"east_ethnic_musketmen_mughal_musketeers"	0	false
"drill_school"	"east_ethnic_swordsmen_fellahin"	0	false
"drill_school"	"east_ethnic_swordsmen_hindu_warriors"	0	false
"drill_school"	"east_ethnic_swordsmen_islamic_swordsmen"	0	false
"drill_school"	"east_lancers_bargir"	0	false
"drill_school"	"east_lancers_silladar"	0	false
"drill_school"	"east_light_cavalry_qizilbashi"	0	false
"drill_school"	"east_missile_cavalry_zamindari"	0	false
"drill_school"	"east_pikemen_zamindari"	0	false
"drill_school"	"east_sikh_infantry_musketeers"	0	false
"drill_school"	"east_sikh_warriors"	0	false
"drill_school"	"eua_1st_delaware"	0	false
"drill_school"	"eua_1st_maryland"	0	false
"drill_school"	"eua_2nd_dragoons"	0	false
"drill_school"	"eua_2nd_new_york"	0	false
"drill_school"	"eua_33rd_foot"	0	false
"drill_school"	"eua_brunswick_dragoons"	0	false
"drill_school"	"eua_hessian_grenadiers"	0	false
"drill_school"	"eua_lees_legion"	0	false
"drill_school"	"eua_morgans_rifles"	0	false
"drill_school"	"eua_pulaskis_legion"	0	false
"drill_school"	"eua_royal_deux_ponts"	0	false
