version 1, schema models_artillery_tables
Model_ID(string)	cs2.parsed_x0020_Path(string)	unknown3(float)	unknown4(int)	unknown5(float)	unknown6(float)	unknown7(boolean)	unknown8(float)	unknown9(float)	unknown10(float)	unknown11(float)	unknown12(float)	unknown13(float)	unknown14(float)	unknown15(float)	unknown16(float)	unknown17(float)	unknown18(int)	unknown19(boolean)	unknown20(float)	unknown21(float)	unknown22(float)	unknown23(float)	unknown24(float)	unknown25(float)	unknown26(float)	unknown27(float)	unknown28(float)	unknown29(int)	unknown30(int)	unknown31(boolean)	unknown32(float)	unknown33(float)	unknown34(float)	unknown35(float)	unknown36(float)	unknown37(float)	unknown38(float)	unknown39(float)	unknown40(float)	unknown41(int)	unknown42(int)	unknown43(boolean)	unknown44(float)	unknown45(float)	unknown46(float)	unknown47(float)	unknown48(float)	unknown49(float)	unknown50(float)	unknown51(float)	unknown52(float)	unknown53(int)	unknown54(int)	unknown55(boolean)	unknown56(float)	unknown57(float)	unknown58(float)	unknown59(float)	unknown60(float)	unknown61(float)	unknown62(float)	unknown63(float)	unknown64(float)	unknown65(int)	unknown66(int)	unknown67(boolean)	unknown68(float)	unknown69(float)	unknown70(float)	unknown71(float)	unknown72(float)	unknown73(float)	unknown74(float)	unknown75(float)	unknown76(float)	unknown77(int)	unknown78(int)	unknown79(boolean)	unknown80(float)	unknown81(float)	unknown82(float)	unknown83(float)	unknown84(float)	unknown85(float)	unknown86(float)	unknown87(float)	unknown88(float)	unknown89(int)	unknown90(int)	unknown91(boolean)	unknown92(float)	unknown93(float)	unknown94(float)	unknown95(float)	unknown96(float)	unknown97(float)	unknown98(float)	unknown99(float)	unknown100(float)	unknown101(int)	unknown102(int)	unknown103(boolean)	unknown104(float)	unknown105(float)	unknown106(float)	unknown107(float)	unknown108(float)	unknown109(float)	unknown110(float)	unknown111(float)	unknown112(float)	unknown113(int)	unknown114(int)	unknown115(boolean)	unknown116(float)	unknown117(float)	unknown118(float)	unknown119(float)	unknown120(float)	unknown121(float)	unknown122(float)	unknown123(float)	unknown124(float)	unknown125(int)	unknown126(int)	unknown127(boolean)	unknown128(float)	unknown129(float)	unknown130(float)	unknown131(float)	unknown132(float)	unknown133(float)	unknown134(float)	unknown135(float)	unknown136(float)	unknown137(int)	unknown138(int)	unknown139(boolean)	unknown140(float)	unknown141(float)	unknown142(float)	unknown143(float)	unknown144(float)	unknown145(float)	unknown146(float)	unknown147(float)	unknown148(float)	unknown149(int)	unknown150(int)	unknown151(boolean)	unknown152(float)	unknown153(float)	unknown154(float)	unknown155(float)	unknown156(float)	unknown157(float)	unknown158(float)	unknown159(float)	unknown160(float)	unknown161(int)	unknown162(int)	unknown163(boolean)	unknown164(float)	unknown165(float)	unknown166(float)	unknown167(float)	unknown168(float)	unknown169(float)	unknown170(float)	unknown171(float)	unknown172(float)	unknown173(int)	unknown174(int)	unknown175(boolean)	unknown176(float)	unknown177(float)	unknown178(float)	unknown179(float)	unknown180(float)	unknown181(float)	unknown182(float)	unknown183(float)	unknown184(float)
"model_artillery_fort_24_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_fort_32_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_fort_carronade_64_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_howitzer_12_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_howitzer_24_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_howitzer_32_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_mortar_4"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_mortar_8"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_naval_12_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_naval_18_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_naval_24_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_naval_32_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_naval_42_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_naval_6_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_naval_9_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_naval_carronade_32_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_naval_carronade_64_pounder"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_naval_mortar"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
"model_artillery_naval_rocket_launcher"	"artillery\\field_cannon\\field_cannon_model.cs2.parsed"	0	15	0	0	true	0.923	0	-0.26	1.176	0	-0.26	0	0	0.9999999403953552	0	1	true	-1.176	0	-0.26	-0.923	0	-0.26	0	0	0.9999999403953552	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.573	0	2.499	0.826	0	2.499	0	0	0.9999999403953552	3	2	true	1.373	0	-1.199	1.626	0	-1.199	0	0	0.9999999403953552	4	2	true	3.74	0	-1.199	3.992	0	-1.199	0	0	0.9999999403953552	4	2	true	4.366	0	-1.199	4.619	0	-1.199	0	0	0.9999999403953552	4	2	true	4.993	0	-1.199	5.245	0	-1.199	0	0	0.9999999403953552	4	2	true	5.619	0	-1.199	5.871	0	-1.199	0	0	0.9999999403953552	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2	0	-0.126	-2	0	0.126	-0.9999999403953552	0	0	2	2	true	0.7	0	2.373	0.7	0	2.626	-0.9999999403953552	0	0	1	2	true	-2.126	0	0	-1.873	0	0	0	0	0.9999999403953552	2	2	true	0.699	0	2.373	0.699	0	2.626	-0.9999999403953552	0	0	3	2	true	1.1	0	-1.026	1.1	0	-0.773	-0.9999999403953552	0	0
