gov_type_tx_republic_Text_1f0029	Republic	true
tx_income_Tooltip_7f0063	Income gained from taxing the wealth of all your regions.||This number is based on your current tax settings.||If you change the tax levels before the next turn this will change accordingly.||To change tax levels, and to see more information on your taxes, see the tax tab of this panel.||To see each region's individual tax details, view the region capital's settlement details panel.	true
TX_Diplomatic relations_NewState_Text_290070	Diplomatic Relations	true
tx_value_NewState_Text_14005f	Value	true
turns_Tooltip_7c004b	If you have chosen regular payments, this is where you select the number of turns they will be paid over.	true
dy_experience_3_Tooltip_5f0048	Experience: 3	true
checkbox_selected_Tooltip_b0073	If this box is checked construction will be managed automatically.||Construction will be managed for you according to your build policy.	true
dy_experience_2_Tooltip_5f0049	Experience: 2	true
tab_title_Tooltip_39004a	Information such as recruitment and upkeep costs, experience and the number of men in each unit can be viewed here.||Units that fight on land will have charge bonus, melee attack, defence and morale statistics.||Naval units will include statistics such as speed, hull strength and manoeuvrability.	true
pip_Tooltip_280036	A gold star here shows the character is a general or admiral, whereas a silver star will mean they are either a colonel or commodore.||The smaller stars to the right denote their command skill.||If they are highly skilled you may want to move them somewhere where their experience can be better used.||Of course, the opposite could prove true, and you may want to place someone else in command!	true
dy_experience_9_Tooltip_5f0042	Experience: 9	true
governor_effect_tx_default_Text_5005c	Governor's effect	true
dy_experience_8_Tooltip_5f0043	Experience: 8	true
tab_title_Tooltip_43003e	This is your trade tab.||From here you can examine your imports and exports and the nations you have trade agreements with.||Mouse over the different areas to see more information.	true
button_rapier_Tooltip_130025	Click this button if you wish to clash swords as well as wits with this wretch!|| Before deciding on a weapon check your fencing skills against your challengers.||There is courage and there is recklessness. Unless you like living dangerously it is best to pick the weapon you are strongest in.	true
votes_Tooltip_350065	To play a rematch, all players must agree to it.||This shows the votes for a rematch.	true
button_advisor_land_battle_Tooltip_b	Repeat advice	true
tx_appointees_opposition_Text_710057	Opposition	true
speed_Tooltip_5f001a	You can improve the speed of this unit by researching copper bottoms in the naval technology.	true
UC_button_turn_right_Tooltip_580052	Turn right||Hold this button to rotate the selected unit right, single click to rotate a small amount.||The final position will be shown using green markers.	true
tab_title_Tooltip_5b0020	Your National Summary tab provides you with an overall picture of your faction, along with specific information about your diplomatic and financial standings.||Move your cursor over the areas below for more details.	true
tx_taxes_tooltip_amanage_off_Text_4005f	Taxes	true
positive_bar_Tooltip_6f003b	This displays all the factors that contribute to the generation of wealth in this region.||Industry and agriculture are important in advancing your Region Wealth. Build farms, ports and workshops to increase these aspects of your region.||Move your cursor over the pips to display more information.	true
bar_Tooltip_510060	This is the speed this unit can reload and the chance it has of misfires.||The higher this skill, the faster your reload speed will become and your guns will be less likely to misfire.||To reduce the chance of misfires you could research the percussion cap in military technology.||This will be raised by gaining experience in battle.	true
label_txt_NewState_Text_42007d	Texture Filtering	true
gentleman_research_Tooltip_720049	Research||This agent is a learned man, and can use his education to the advancement of your nation.||Click this to open up the Research and Technology panel and see your options.	true
heading_txt_NewState_Text_62003c	Credits	true
button_kick_Tooltip_440011	Fire minister||Use this to fire a useless minister from his position on the cabinet.||Be warned however - he may be replaced by someone even worse!||If you are in an absolute monarchy the minister will be placed by one the candidates at the bottom of this tab.	true
men_tx_Tooltip_b003a	Number of men in the unit.||PLACEHOLDER:To see the maximum number of men you can have in this unit see ??||PLACEHOLDER: If the unit is missing men you can use the replenish button to maximise the numbers again.||PLACEHOLDER: Fresh units will dilute the overall experience of a unit.	true
defence_NewState_Text_630029	Defence	true
string_NewState_Text_70033	Controls	true
label_txt_NewState_Text_48007f	AI Strength:	true
button_zoom_Tooltip_5f006e	Zoom to location	true
heading_tx_Research_Text_4d0039	Research and Technology	true
button_tx_trade_Tooltip_74002b	Click this button to request a trade agreement.||A trade agreement will open up a trade route between the two factions.||The goods you export along trade routes will contribute towards your trade income.	true
txt_header_technology_Text_6007e	Enables research of:	true
public_order_title_NewState_Text_23006c	Public Order	true
assassinate_Tooltip_580079	You have a chance to use your assassination skills here.||Clicking on this will open up the Assassination panel.||The opportunity to dispose of a potential threat or competition can be risky.||The Assassination panel will provide you with the percentage chance of success.	true
icon_rel_catholic_Tooltip_c0007	Catholic||You will have more public order with populations that follow your national religion.||You can use your missionaries to start converting a region by moving them into that area.	true
cpu_moves_tx_Tooltip_130000	If this is checked, visible CPU player's moves will be shown during the end turn phase.||This can help to keep a track on some of the CPU's locations and movements, but the end turn phase will also take longer.	true
tx_reinforcing armies_NewState_Text_10072	Reinforcing armies:	true
tab_prestige_tracker_Tooltip_250063	This is the prestige tracker tab.||Use this to compare the other nation's prestige levels with one another.||You can choose to display different views, depending on the filter you select. The two filters categories are factions and type of prestige.||Switch the arrows on the filter section to see your different options.	true
heading_txt_Tooltip_3d007f	On this screen you can select the type of campaign, your battle and campaign difficulty and see victory conditions vital to winning.||Move your cursor over the different areas below to see more information.	true
button_tx_alliance_Tooltip_f0063	Click here to request an alliance with the other nation.||In the event of a battle you can call upon your allied nations to aid you.||Don't count on them too much though - they may refuse!	true
button_tx_technology_Text_740052	Technology	true
button_close_naval_Tooltip_4d0010	Confirm and exit || Captured ships not added to your own forces will be automatically exchanged for prize money.	true
title_frame_Tooltip_4d0055	This is your agent options scroll||Whenever one of your agents, be it a rake or gentleman, selects a viable target this will appear.||You will be presented with a selection of actions to perform depending on your agent and your target.||Move your cursor over the options for more details.	true
title_frame_Tooltip_6c0072	This is the steal technologies panel.||Sometimes the advancement of science needs a little helping hand, particularly helping hands with light fingers!||It may not be noble, but stealing another faction's hard earned research can help you keep up with their advancements.||Pick a technology you wish to own and attempt to steal it.||Of course, you can only steal what has actually been researched and there is always the risk of discovery!	true
button_close_Tooltip_5b0000	Click to close panel.	true
TX_Unit_Review_Tooltip_530074	Your surviving men are shown below||Their unit cards are updated to reflect men lost through death or capture and any experience gained.	true
total_Tooltip_c0029	Lowest class public order.||This is based on the factors to the left.	true
arrow L_Tooltip_11006d	Next theatre	true
dy_build-policy_Tooltip_250061	Build policy||When construction is being managed automatically, the buildings constructed will depend on your build policy.||Use the arrows to the left and right to select different build policies.	true
dy_turns_NewState_Text_390039	99	true
effects_icons1_land_upkeep_cost_Tooltip_4b0079	Army upkeep cost	true
heading_txt_Tooltip_e0060	Select sides, invite friends and recruit units here.||Move your cursor over the different sections for more information.	true
heading_Tooltip_270029	Your agent - the defendant in this duel.||Below his portrait you will see his name and his abilities with a sword and pistol.	true
heading_Tooltip_370038	This screen enables you to play a battle immediately without having to play through a campaign.||Here are four different battle types and the saved battle option - choose from one of these and then adjust the settings to your taste! ||Mouse over the five battle options to learn more details about them.	true
AmmoBar_Tooltip_760059	Ammunition	true
status_Tooltip_140041	Here you can find your agents current location.||Left-click to jump to their location on the main map.	true
shooting_Tooltip_2b002b	This is the challengers shooting skill.||This is the challengers shooting skill.	true
amount_tx_Tooltip_640075	This is the amount of money you will be paying out or demanding.||Select the arrow icons on the left or right to increase or decrease the money by 1000 each time.	true
rogue_assassinate_Tooltip_6d003e	You have a chance to use your assassination skills here.||Clicking on this button will bring up the assassination panel.||The opportunity to dispose of a potential threat or competition can be risky.||The assassination panel will provide you with the percentage chance of success.	true
sabotage_Tooltip_1f000c	You have been given the option of sabotage - a chance to wreak some havoc!||Clicking on this will open up your Sabotage panel.||The Sabotage panel will help you decide whether or not this is the course of action you wish to pursue.	true
experience_new_3_Tooltip_680042	Post-battle experience: 3||This is the experience this unit has gained in battle.	true
copy of copy of heading_tx_NewState_Text_570018	Floating Flags	true
joined_tx_NewState_Text_3d003f	joined by:	true
experience_new_2_Tooltip_680043	Post-battle experience: 2||This is the experience this unit has gained in battle.	true
tab_title_NewState_Text_1c003a	Policies	true
label_txt_Tooltip_4c003c	This setting provides you with different time periods to choose from.||Each period has units specific to that time.||Generally, the later periods will provide you with a larger choice of units.||Select a period according to your personal preferences.	true
dy_title_NewState_Text_520035	Capital Lost!	true
experience_new_1_Tooltip_680040	Post-battle experience: 1||This is the experience this unit has gained in battle.	true
level_tx_NewState_Tooltip_300043	This shows how far along the development chain this building is.||The higher up the chain, the more effects a building will provide.||Damaged buildings will cease providing effects until they are repaired.||As a result, the more developed a building, the more disruption your sabotage will cause.	true
tab_title_NewState_Text_560075	Unit Statistics	true
heading_tx_NewState_Text_490003	Battle time limit	true
experience_new_7_Tooltip_680046	Post-battle experience: 7||This is the experience this unit has gained in battle.	true
txt_ownership_Controlled_Text_24000f	Controlled by:	true
tx_Ordnance_Tooltip_f0032	The metal industry tree will help develop factory machinery and improve your trade resources.||As each new technology is gained it will lead you onto the next step up the chain.||Sometimes, technologies are unattainable until other technologies have been gained.||Use this technology tree to plan the path to the technology you want.	true
experience_new_6_Tooltip_680047	Post-battle experience: 6||This is the experience this unit has gained in battle.	true
experience_new_5_Tooltip_680044	Post-battle experience: 5||This is the experience this unit has gained in battle.	true
heading_tx_NewState_Text_300078	Voice Chat	true
button_tx_access_cancel_Text_1c0021	Cancel Military Access	true
experience_new_4_Tooltip_680045	Post-battle experience: 4||This is the experience this unit has gained in battle.	true
heading_tx_NewState_Text_410007	Sound System	true
heading_tx_NewState_Text_1c005d	Music	true
advisor_tx_NewState_Text_570012	Advisor Help	true
heading_tx_NewState_Text_770033	Effects	true
experience_new_9_Tooltip_680048	Post-battle experience: 9||This is the experience this unit has gained in battle.	true
experience_new_8_Tooltip_680049	Post-battle experience: 8||This is the experience this unit has gained in battle.	true
effect2_Tooltip_470036	Trade efficiency	true
head_tx_Tooltip_3e005f	This shows the public order for each region.||The two icons are for the lower and higher classes, as each of them have their own public order.||Green icons means the public are under control, red means they are likely to riot. Yellow means they are somewhere inbetween.||If the public order for a region looks unstable you may want to bring up the region's details scroll to try to find the problems and quell any unrest.||You can order this column according to the best and worst public order by clicking on this column's title.||This will help you quickly pinpoint regions which may give you trouble.	true
positive_bar_Tooltip_b0062	Positive effects||A cultured region is a happy region.||Opera houses and theatres will keep the elite amused.||Improving government control through garrisons will curb some of their more decadent tendencies and help keep order.	true
healed_tx_NewState_Text_6d004c	Healed	true
power_dy_Tooltip_6d007f	Your power is represented by your military strength.||The nations with the largest army and naval presence will be seen as the most powerful in the eyes of the world.||The more powerful you are the less popular you will be with other nations.	true
tab_title_NewState_Text_590076	Battle Settings	true
demand_access_Tooltip_38005d	This is the military access demand panel.||Demand how many turns you want military access granted.||Military access is used when one army needs to move across another faction's region without trespassing and causing a war.||Of course, it can also be abused and used to move armies into good positions for a surprise attack!||Granting access requires a great deal of trust.||The more you demand, the less likely they will accept. It will also depend on their overall relationship with you.||Select the nodes to choose how many turns you want to demand and then click on the tick button.	true
label_txt_NewState_Text_2e001c	Texture Quality	true
heading_txt_NewState_Text_420011	Battle Preparation	true
Attitude_dy_thier_attitude_Tooltip_30005c	Regions coloured green means the selected nation is friendly towards this region and red means unfriendly.||Click the arrows to the left and right to switch between the contexts.	true
label_txt_NewState_Text_240012	Battle Advice	true
label_txt_NewState_Text_430074	Unit Detail	true
cancel_stategift_Tooltip_180055	Cancel state gift	true
heading_txt_NewState_Text_260074	Player Stats	true
IND_map_Tooltip_1c004a	This shows the regions you control in India.||The regions in green are yours.	true
dy_value_Tooltip_5f001a	You can improve the speed of this unit by researching copper bottoms in the naval technology.	true
heading_txt_NewState_Text_770027	Options	true
cmp_diff_tx_Tooltip_a0043	You can increase or decrease campaign difficulty with the slider.	true
label_txt_NewState_Text_320000	Sound Variation	true
heading_txt_NewState_Text_530004	Warpath Campaign	true
label_txt_NewState_Text_410072	Ship Detail	true
heading_txt_NewState_Text_300065	Battle Tutorials	true
tx_value_Tooltip_130040	Income you receive from each of your exports.	true
army_replenish_Tooltip_300028	Replenish selected units||Each unit can hold a maximum number of men.||If some of these have been lost in battle you can replenish units with fresh recruits.||Fresh recruits will not have the experience of battle hardened men and may reduce the units overall experience as a result.	true
button_close_normal_Tooltip_76005e	Close this panel.	true
button_tick_Tooltip_1f0049	Close	true
StatusIcon_Melee_Tooltip_44	Melee	true
button_close_naval_Tooltip_60042	Accept||Captured ships not added to your own forces will be automatically exchanged for prize money.	true
percentage_Tooltip_76004a	You will have more public order with populations that follow your national religion.||You can use your missionaries to start converting a region by moving them into that area.	true
ffwd_Tooltip_1b0061	Fast Forward.||Click this button to speed up the game by x4.||Click the play button to return to normal speed.||Speeding up the game is useful when you have made a move that requires you to do nothing but sit and wait. For example, chasing down fleeing enemies.||Use this button carefully  - if you are in the middle of a complicated battle something might go wrong and happen to fast for you to correct it!	true
label_txt_NewState_Text_640059	Orders	true
button_counteroffer_Tooltip_1e0018	Counteroffer||This will open up the offers and demands panel for you to make counteroffers.||Sometimes you may not agree with the proposal but still want to negotiate.	true
Blank_EU_Tooltip_1e003b	This shows the regions you control in Europe.||The regions in green are yours.	true
button_txt_ready_Text_1004a	Ready	true
title_NewState_Text_e0026	Episode III	true
Allies bar_Tooltip_80014	You have a military alliance with these nations.||They should come to your aid in war, especially to defend you if attacked.||They may be less willing to join you in attacking others, especially if they have good relations with your target.|| To make or break allies, or to simply see more details, see your diplomatic details panel.	true
button_txt_Tooltip_7e0061	Once saved, you can reload this by selecting the saved battles option from the previous screen.	true
fwd_Tooltip_72000e	Forward.||Click this button to speed up the game by x2.||Click the play button to return to normal speed.||Speeding up the game is useful when you have made a move that requires you to do nothing but sit and wait. For example, chasing down fleeing enemies.||Use this button carefully  - if you are in the middle of a complicated battle something might go wrong and happen to fast for you to correct it!	true
label_txt_NewState_Text_290010	Unit size:	true
bar_Tooltip_6f0058	The amount of ammunition this unit can carry into battle.||Once this has been used up the unit will be forced to switch to melee mode for any more fighting.||After the battle ammunition will be fully replenished.	true
india_Tooltip_2b0075	India.||America, Europe and India are where you can develop cities, recruit armies and wage war.||This is where you build your Empire.	true
heading_NewState_Text_a0059	Defendant	true
handle_Tooltip_59	Move this slider to scroll up and down the panel.	true
button_naval_take_ship_Tooltip_310073	Add captured ship to fleet || Captured ships not added to your own forces will be automatically exchanged for prize money.	true
button_naval_take_ship_Tooltip_110053	Add captured ship to fleet||Captured ships not added to your own forces will be automatically exchanged for prize money.	true
button_unit_upgrade_Tooltip_7c0019	Select to upgrade unit	true
dy_sum_debit_Tooltip_4d0031	The total of your outgoings.||This will be taken from your incomings to create your total income for the next turn.||Your army, naval and town watch upkeep costs make up this total.	true
mp_Tooltip_3e0023	Each army can only travel a certain distance each turn and this column will show you which armies can still be moved.||The coloured bar will empty as more points are used.||All armies movements points will be fully replenished next turn.||Movement points are reset each turn, you can not accumulate them.||If an army still has movement points, have a look to see if there is anywhere you want to move them before ending turn.||Left-click to jump to their location on the main map.||Right-click to bring up the details for the general or colonel in charge of this army.||You can order your armies by movement points by clicking on this column's title.	true
steal_research_unselected_roll_Tooltip_46	F	true
mp_Tooltip_6c0074	Each agent can only travel so far each turn and this column will show you which agents can still be moved.||The coloured bar will empty as more points are used.||All agent's movement points will be fully replenished next turn.||You cannot accumulate movement points.||If an agent still has movement points, have a look to see if there is anywhere you want to move him before ending turn.||You can order each agent according to movement points left by clicking on this column's title.	true
bar_Tooltip_69005a	Firepower level for this unit.||This determines the amount of damage your guns will inflict on an enemy target.	true
tx_other_Tooltip_110002	Income gained from other sources such as payments from diplomatic negotiations and protectorates.	true
tab_title_Tooltip_130068	This is the agents tab.||Select the agent you want to move	true
list_clip_Tooltip_70079	This section lists your games, turns played and date and time of saving.||You can sort them name, turns and date by clicking on the appropriate column title.	true
tx_Ordnance_NewState_Text_170029	Ordnance	true
tx_Naval_NewState_Text_54	Naval	true
text_tx_NewState_Text_37004b	Do you want to keep the new screen resolution?	true
dy_experience_7_Tooltip_5f004c	Experience: 7	true
bottom_Tooltip_59	Move this slider to scroll up and down the panel.	true
arrow_R_Tooltip_60022	Shuffle army towards back of reinforcement queue	true
dy_experience_1_Tooltip_5f004a	Experience: 1	true
tab_title_Tooltip_360046	This is your nation's rankings tab.||Here you can see your rankings in four different areas: military, naval, industrial and philosophy.	true
gov_type_tx_constitutional_monarchy_Text_520063	Constitutional Monarchy	true
dy_experience_4_Tooltip_5f004f	Experience: 4	true
name_textbox_Tooltip_67000b	Your currently selected unit.	true
dy_general_Tooltip_7f0034	Your leader for this battle.||Their presence can help boost the morale of the other men and their own experiences and traits can affect the outcome of the battle.	true
date_Episodic_Tooltip_7d0063	Turn number	true
level_Tooltip_26005b	This column shows the level of development each building has reached.||The highlighted pip represents how far along the building tree each building is. You can also see how many levels there are to each building.||To see what levels there are left to develop you can left click on a building to see its building tree.	true
arrow_down_Tooltip_73006c	Scroll down	true
name_textbox_Tooltip_2b0044	On this panel you can view a character's personal details, traits and entourage.||All of this is useful for judging a character and where best to use them.||Move your cursor over the different areas for more detail.	true
dy_experience_6_Tooltip_5f004d	Experience: 6	true
faction_ally_Tooltip_15002d	Ally	true
dy_experience_5_Tooltip_5f004e	Experience: 5	true
StatusIcon_Hidden_Tooltip_630049	Hidden	true
txt_function_strat_recruit_options_capped_Text_770026	Left click to recruit, right click for further information.	true
status_icon_closed_Tooltip_36003e	Closed	true
label_txt_Tooltip_64000f	Before swapping sides, each player must agree to it.||This shows the votes for swapping sides.	true
button_halt_Tooltip_60002	Drop anchor||This will halt your ship.	true
label_tx_NewState_Tooltip_4b0062	Check this to turn on distortion effects such as heat haze.||If your game is running slow you may want to uncheck this.	true
city_management_Tooltip_d0066	If this box is checked, taxes and construction will be automatically managed.||This will free you up to concentrate on other areas of the game.	true
vslider_Tooltip_7d0059	Use this slider to scroll up and down.	true
uni_title_NewState_Text_19003b	Universities	true
tx_levels_NewState_Text_32007a	Tax Levels	true
button_taxes_Tooltip_7b004f	Sets tax rate across all your regions.||Selecting this will bring up the government panel policies tab.	true
hrading-condition_Tooltip_400058	You will need to complete these to win the game.	true
upper_class_reaction_icon_Angry_Tooltip_69000d	Angry||This is the higher class public order.||Your higher class are angry and are likely to cause trouble!||Try to placate the protesting populace by exempting the region from tax or increasing repression!||This is based on the positive and negative factors to the right.	true
tx_commodities_Tooltip_17004e	Your commodities. These are the supplies you're receiving.||These depend on the resource slots and industrial buildings you have throughout your faction.||Some regions have more resource slots than others, you can see these on the map.||By taking regions with a lot of resource slots and developing industry you can improve the commodities you will receive.	true
vslider_Tooltip_11003a	Use this slider to scroll up and down the panel.	true
heading_imports_NewState_Text_7c004f	Supply	true
victory_ticket_tx_NewState_Text_75001b	Points to win:	true
declare_war_Tooltip_20	1	true
battle_settings_Tooltip_75002d	On this tab you can change settings such as weather, time period and army size.||The same options appear for every battle in every map.||Once chosen, you can save your settings and load them up at any time.||Move your cursor over the different settings for more information.	true
At War bar_Tooltip_640030	You are at war with these nations.||They may attack you at any time - guard your territory, armies, navies and trade routes with care!||To make peace with your enemies, or to see more information, see your diplomatic details panel.	true
button_tx_trade_Text_740025	Request Trade Agreement	true
tx_upkeep_army_NewState_Text_500069	Army Upkeep	true
heading_tx_NewState_Text_36006c	Gameplay Options	true
copy of copy of heading_tx_NewState_Text_4e0017	Unit Flags	true
button_tx_peace_Text_450066	Request Peace	true
tab_title_NewState_Text_18002d	Graphics	true
offers_Tooltip_3f0069	This is where all your offers are placed.||Whenever you select a diplomatic offer it will appear in this panel.||You can then choose to select another action or make the proposal.||To remove an offer simply left click on it.	true
head_tx_Tooltip_1c0063	This is the status column of your armies.||Here you will find a brief description of the armies location and what they are currently doing.||Left-click here to jump to their location on the main map.||Right-click to bring up the details for the general or colonel in charge of this army.	true
trade_partners_Tooltip_c003d	You have a trade partnership with these nations.	true
attribute_Tooltip_1b0009	This shows the character's command on land or at sea.	true
button_ok_Tooltip_d0074	Click this button once you are happy with your choices.	true
TX_Enemy Killed_naval_Text_5002d	Enemy Ships Sunk	true
button_tx_regions_Tooltip_7d0014	Click this button to offer or demand regions.||Regions can be offered or demanded as part of peace negotiations, or even as gifts between friendly factions.||A region is valued by its income and its strategic value in the game.||Selecting this button will bring up the regions panel.	true
coffee_NewState_Tooltip_6c0040	Coffee	true
effects_icons1_garrison_effect_Tooltip_6e0064	Garrison effect	true
effects_icons2_garrison_effect_Tooltip_6e0064	Garrison effect	true
effects_icons3_garrison_effect_Tooltip_6e0064	Garrison effect	true
3_Tooltip_48004a	Jewellery||Send a gift of jewellery to demonstrate the worth you place on your friendship.	true
battle_time_tx_NewState_Text_530023	Battle Time Limit:	true
arrow R_Tooltip_180072	Previous theatre	true
button_tx_regions_Tooltip_11007b	Click here to offer or demand regions.||Regions can be offered or demanded as part of peace negotiations, or even as gifts between friendly nations.||A regions value is assessed according to its income and strategic value in the game.||Clicking this button will bring up the regions panel.	true
battle_setting_fight_no_ai_Text_7b0003	Default: Fight Battles, Don't Play as AI	true
tab_abilities_Tooltip_240006	Some units will already have abilities when they are recruited.||The majority of abilities will be gained by researching different technologies.||Move the cursor over the different abilities to see what bonus effects they will have.	true
dy_banner_Tooltip_36002b	Men onboard	true
status_not_ready_Tooltip_17003a	Player not ready	true
shooting_Tooltip_26003d	Challenger's shooting skill	true
furs_NewState_Tooltip_60034	Furs	true
tab_philosophy_Tooltip_30000a	Enlightenment technologies||This includes political thought and economic ideas.||Enlightenment can improve your wealth and cut some recruitment and building costs.||This technology will help increase wealth and repression, although it can have negative effects on the lower classes happiness.||Move your cursor over the different technology icons to see more information about them.	true
route_pip_SeaRaided_Tooltip_780052	The sea route these good are being transported on is being raided!	true
pip_pop_Tooltip_16001a	Population||As the population increases, more slots appear.||These slots can be built upon to develop your region.||The growth section to the left will help guide you on how to increase this number.	true
tab_philosophy_Tooltip_4e0076	Here you can demand any philosophy technology they have researched.||This technology will help increase wealth and repression, although it can have negative effects on the lower classes happiness.||Move your cursor over the different technology icons to see more information about them.	true
