version 2, schema videos_tables, guid 86e7c38d-4f35-4045-b9b0-e1d63889758b
unknown1(string)	unknown2(string)	unknown3(int)
"Assassination/ASS-GEI-SNUF-GEN-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-GEN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-GEN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-GEN-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-GEN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-MON-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-MON-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-MON-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-MON-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-NIN-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-NIN-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-NIN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-NIN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-NIN-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-NIN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-PRI-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-PRI-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-PRI-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-SNUF-PRI-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-GEN-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-GEN-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-GEN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-GEN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-GEN-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-GEN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-MON-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-MON-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-MON-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-MON-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-MON-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-MON-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-PRI-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-PRI-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-PRI-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-PRI-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-PRI-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-GEI-STRP-PRI-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-GEN-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-GEN-CMP-FES.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-GEN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-GEN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-GEN-CST-FES.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-GEN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-MON-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-MON-CMP-FES.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-MON-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-MON-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-MON-CST-FES.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-MON-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-NIN-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-NIN-CMP-FES.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-NIN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-NIN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-NIN-CST-FES.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-NIN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-PRI-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-PRI-CMP-FES.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-PRI-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-PRI-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-PRI-CST-FES.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-DRIP-PRI-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-GEN-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-GEN-CMP-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-GEN-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-GEN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-GEN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-GEN-CST-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-GEN-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-GEN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-NIN-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-NIN-CMP-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-NIN-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-NIN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-NIN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-NIN-CST-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-NIN-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FANM-NIN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-GEN-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-GEN-CMP-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-GEN-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-GEN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-GEN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-GEN-CST-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-GEN-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-GEN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-MON-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-MON-CMP-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-MON-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-MON-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-MON-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-MON-CST-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-MON-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-MON-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-NIN-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-NIN-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-NIN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-NIN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-NIN-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-NIN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-PRI-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-PRI-CMP-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-PRI-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-PRI-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-PRI-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-PRI-CST-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-PRI-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-FINL-PRI-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-GUSO-GEN-CMP-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-GUSO-GEN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-GUSO-GEN-CST-FAE.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-GUSO-GEN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-INVR-GEN-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-INVR-GEN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEI-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEI-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEI-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEI-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEI-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEI-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEN-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEN-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEN-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-GEN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-MON-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-MON-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-MON-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-MON-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-NIN-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-NIN-CMP-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-NIN-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-NIN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-NIN-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-NIN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-PRI-CMP-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-PRI-CMP-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-PRI-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-SNUF-PRI-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-STNT-GEN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-STNT-GEN-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-STNT-GEN-CST-FES.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-STNT-GEN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-WALC-GEN-CST-ATT.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-WALC-GEN-CST-FDI.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-WALC-GEN-CST-FES.bik"	"CAMPAIGN_ASSASSINATION"	1
"Assassination/ASS-NIN-WALC-GEN-CST-SUC.bik"	"CAMPAIGN_ASSASSINATION"	1
"Corei7_Intro.bik"	"FULLSCREEN_INTRO"	1
"DEMO_MOVIE.bik"	"FULLSCREEN_INTRO"	1
"DEMO_SLATE.bik"	"FULLSCREEN_INTRO"	1
"Demo_Gameplay_Trailer.bik"	"CAMPAIGN_ASSASSINATION"	6
"Environment/ENV_AUTUMN.bik"	"CAMPAIGN_WIN"	6
"Environment/ENV_CHERRY.bik"	"CAMPAIGN_WIN"	6
"Environment/ENV_HARVST.bik"	"CAMPAIGN_WIN"	6
"Environment/ENV_SNOW.bik"	"CAMPAIGN_WIN"	6
"Escape/ESC-NIN-CALT-XXX-CMP-ATT.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-CALT-XXX-CMP-FDI.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-CALT-XXX-CMP-SUC.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-CALT-XXX-CST-ATT.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-CALT-XXX-CST-FDI.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-CALT-XXX-CST-SUC.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-CORN-XXX-CMP-FDI.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-CORN-XXX-CST-FDI.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-CORN-XXX-TWN-FDI.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-TJUN-XXX-CMP-SUC.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-TJUN-XXX-CST-SUC.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-TSUB-XXX-CST-ATT.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-TSUB-XXX-CST-FDI.bik"	"CAMPAIGN_ESCAPE"	1
"Escape/ESC-NIN-TSUB-XXX-CST-SUC.bik"	"CAMPAIGN_ESCAPE"	1
"Establish/EST-XXX-XXXX-XXX-CM1-XXX.bik"	"CAMPAIGN_ESTABLISH"	1
"Establish/EST-XXX-XXXX-XXX-CM2-XXX.bik"	"CAMPAIGN_ESTABLISH"	1
"Establish/EST-XXX-XXXX-XXX-CM3-XXX.bik"	"CAMPAIGN_ESTABLISH"	1
"Establish/EST-XXX-XXXX-XXX-CS1-XXX.bik"	"CAMPAIGN_ESTABLISH"	1
"Establish/EST-XXX-XXXX-XXX-CS2-XXX.bik"	"CAMPAIGN_ESTABLISH"	1
"Establish/EST-XXX-XXXX-XXX-CS3-XXX.bik"	"CAMPAIGN_ESTABLISH"	1
"Establish/EST-XXX-XXXX-XXX-TW1-XXX.bik"	"CAMPAIGN_ESTABLISH"	1
"Establish/EST-XXX-XXXX-XXX-TW2-XXX.bik"	"CAMPAIGN_ESTABLISH"	1
"Establish/EST-XXX-XXXX-XXX-TW3-XXX.bik"	"CAMPAIGN_ESTABLISH"	1
"Establish/EST-XXX-XXXX-XXX-TW4-XXX.bik"	"CAMPAIGN_ESTABLISH"	1
"Faction/Defeat/DEF_CHO.bik"	"CAMPAIGN_LOSE"	1
"Faction/Defeat/DEF_DAT.bik"	"CAMPAIGN_LOSE"	1
"Faction/Defeat/DEF_HOJ.bik"	"CAMPAIGN_LOSE"	1
"Faction/Defeat/DEF_IGA.bik"	"CAMPAIGN_LOSE"	1
"Faction/Defeat/DEF_IKO.bik"	"CAMPAIGN_LOSE"	1
"Faction/Defeat/DEF_MOR.bik"	"CAMPAIGN_LOSE"	1
"Faction/Defeat/DEF_ODA.bik"	"CAMPAIGN_LOSE"	1
"Faction/Defeat/DEF_SHI.bik"	"CAMPAIGN_LOSE"	1
"Faction/Defeat/DEF_TAK.bik"	"CAMPAIGN_LOSE"	1
"Faction/Defeat/DEF_TOK.bik"	"CAMPAIGN_LOSE"	1
"Faction/Defeat/DEF_UES.bik"	"CAMPAIGN_LOSE"	1
"Faction/Event/DAI_SHO_CHO.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/DAI_SHO_DAT.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/DAI_SHO_HOJ.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/DAI_SHO_IGA.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/DAI_SHO_IKO.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/DAI_SHO_MOR.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/DAI_SHO_ODA.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/DAI_SHO_SHI.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/DAI_SHO_TAK.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/DAI_SHO_TOK.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/DAI_SHO_UES.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/ENE_STA_CHO.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/ENE_STA_DAT.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/ENE_STA_HOJ.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/ENE_STA_IGA.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/ENE_STA_IKO.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/ENE_STA_MOR.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/ENE_STA_ODA.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/ENE_STA_SHI.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/ENE_STA_TAK.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/ENE_STA_TOK.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/ENE_STA_UES.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/HIS_CHRIST.bik"	"CAMPAIGN_WIN"	6
"Faction/Event/HIS_EURO.bik"	"CAMPAIGN_WIN"	6
"Faction/Lose/LOS_CHO.bik"	"CAMPAIGN_LOSE"	6
"Faction/Lose/LOS_DAT.bik"	"CAMPAIGN_LOSE"	6
"Faction/Lose/LOS_HOJ.bik"	"CAMPAIGN_LOSE"	6
"Faction/Lose/LOS_IGA.bik"	"CAMPAIGN_LOSE"	6
"Faction/Lose/LOS_IKO.bik"	"CAMPAIGN_LOSE"	6
"Faction/Lose/LOS_MOR.bik"	"CAMPAIGN_LOSE"	6
"Faction/Lose/LOS_ODA.bik"	"CAMPAIGN_LOSE"	6
"Faction/Lose/LOS_SHI.bik"	"CAMPAIGN_LOSE"	6
"Faction/Lose/LOS_TAK.bik"	"CAMPAIGN_LOSE"	6
"Faction/Lose/LOS_TOK.bik"	"CAMPAIGN_LOSE"	6
"Faction/Lose/LOS_UES.bik"	"CAMPAIGN_LOSE"	6
"Faction/Start/FSM_CHO.bik"	"FULLSCREEN_INTRO"	6
"Faction/Start/FSM_DAT.bik"	"FULLSCREEN_INTRO"	6
"Faction/Start/FSM_HOJ.bik"	"FULLSCREEN_INTRO"	6
"Faction/Start/FSM_IGA.bik"	"FULLSCREEN_INTRO"	6
"Faction/Start/FSM_IKO.bik"	"FULLSCREEN_INTRO"	6
"Faction/Start/FSM_MOR.bik"	"FULLSCREEN_INTRO"	6
"Faction/Start/FSM_ODA.bik"	"FULLSCREEN_INTRO"	6
"Faction/Start/FSM_SHI.bik"	"FULLSCREEN_INTRO"	6
"Faction/Start/FSM_TAK.bik"	"FULLSCREEN_INTRO"	6
"Faction/Start/FSM_TOK.bik"	"FULLSCREEN_INTRO"	6
"Faction/Start/FSM_UES.bik"	"FULLSCREEN_INTRO"	6
"Faction/Tut/TUT_OUT.bik"	"CAMPAIGN_OUTRO"	6
"Faction/Win/WIN_CHO.bik"	"CAMPAIGN_WIN"	6
"Faction/Win/WIN_DAT.bik"	"CAMPAIGN_WIN"	6
"Faction/Win/WIN_HOJ.bik"	"CAMPAIGN_WIN"	6
"Faction/Win/WIN_IGA.bik"	"CAMPAIGN_WIN"	6
"Faction/Win/WIN_IKO.bik"	"CAMPAIGN_WIN"	6
"Faction/Win/WIN_MOR.bik"	"CAMPAIGN_WIN"	6
"Faction/Win/WIN_ODA.bik"	"CAMPAIGN_WIN"	6
"Faction/Win/WIN_SHI.bik"	"CAMPAIGN_WIN"	6
"Faction/Win/WIN_TAK.bik"	"CAMPAIGN_WIN"	6
"Faction/Win/WIN_TOK.bik"	"CAMPAIGN_WIN"	6
"Faction/Win/WIN_UES.bik"	"CAMPAIGN_WIN"	6
"FallOfTheSamurai/FALL_DEFEAT_ENEMY.bik"	"CAMPAIGN_LOSE"	6
"FallOfTheSamurai/FALL_FIRST_RAIL.bik"	"CAMPAIGN_WIN"	1
"FallOfTheSamurai/FALL_HISTORICAL_INTRO.bik"	"FULLSCREEN_BATTLE_INTRO"	6
"FallOfTheSamurai/FALL_HISTORICAL_OUTRO.bik"	"FULLSCREEN_BATTLE_INTRO"	6
"FallOfTheSamurai/FALL_INTRO_EMPEROR.bik"	"FULLSCREEN_INTRO"	6
"FallOfTheSamurai/FALL_INTRO_SHOGUN.bik"	"FULLSCREEN_INTRO"	6
"FallOfTheSamurai/FALL_LOSE_EMPEROR.bik"	"FULLSCREEN_INTRO"	6
"FallOfTheSamurai/FALL_LOSE_SELF.bik"	"FULLSCREEN_INTRO"	6
