version 1, schema warscape_rigid_tables, guid 5a557edd-6bae-4e29-8060-4b132d2c15a6
Filename_x0020_WR_ID(string)	Texture_path(string)	Category(string)
"EU_city_artillery_lvl5"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_artillery_lvl6"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_culture_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_culture_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_culture_lvl3_observatory"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_culture_lvl3_operahouse"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_culture_lvl4_academy"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_culture_lvl4_museum"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_government_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_government_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_government_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_government_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_government_lvl5"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_government_lvl6"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_military_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_military_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_military_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_military_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_military_lvl5"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_naval_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_naval_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_city_naval_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_pNavy1_shipyard"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_pNavy2_dockyard"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_pNavy3_steam_drydock"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_pTrade1_trading_port"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_pTrade2_commercial_port"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_pTrade3_trading_company"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_fishing_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_fishing_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_fishing_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_military_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_military_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_military_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_military_lvl4_hospital"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_military_lvl4_steam"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_trade_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_trade_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_trade_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_port_trade_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_rFarm1_farms"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_rFarm2_clearances"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_rTimber1_timber_logging_camp_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_rTimber3_steam_powered_sawmill"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_rWine1_vineyards"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_rWine2_winery"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_rWine3_wine_estates"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_farm_lvl5"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_farm_lvl5_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_farm_lvl5_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_farm_lvl5_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_furtrader_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_furtrader_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_furtrader_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_coffee_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_coffee_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_coffee_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_cotton_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_cotton_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_cotton_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_spices_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_spices_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_spices_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_sugar_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_sugar_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_sugar_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_tea_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_tea_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_tea_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_tobacco_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_tobacco_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_plantation_tobacco_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_ricepaddy_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_ricepaddy_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_ricepaddy_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_timber_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_vineyards_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_vineyards_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_resource_vineyards_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sAdmin1_tax_office"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sAdmin2_magistrate"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sAdmin3_court_justice"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sAdmin4_court_appeals"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sAdmin5_court_supreme"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sArmy1_cantonment"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sArmy2_barracks"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sArmy3_drill_school"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sArmy4_military_academy"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sArmy5_staff_college"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sCannon1_cannon_foundry"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sCannon2_ordnance_factory"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sCannon3_great_arsenal"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sCannon4_ordnance_board"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sCannon5_engineer_school"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sCulture1_Theatre"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sCulture2_opera_house"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sCulture3_grand_opera_house"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_sCulture4_great_museum"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tCommerce1_market"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tCommerce2_merchant_house"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tCommerce3_banking_house"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tEducation1_college"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tEducation2_university"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tEducation3_enlightened_university"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tFactory1_manufactory"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tFactory2_factory"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tGuns1_gunsmith"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tGuns2_musket_manufactury"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tGuns3_small_arms_factory"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tSecret1_gentlemens_club"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tSecret2_secret_society"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tSecret3_masonic_lodge"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tSupply1_supply_post"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tSupply2_supply_warehouse"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_tSupply3_supply_depot"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_education_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_education_lvl1_religious"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_education_lvl2_religious"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_education_lvl2_secular"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_education_lvl3_religious"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_education_lvl3_secular"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_education_lvl4_secular"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_happy_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_happy_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_happy_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_happy_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_ind_lvl2_metalworks"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_ind_lvl2_pottery"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_ind_lvl2_weavers"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_ind_lvl3_metalworks"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_ind_lvl3_pottery"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_ind_lvl4_pottery"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_military_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_military_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_military_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_military_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_military_lvl5_artillery"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_military_lvl5_barracks"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_military_lvl5_hospital"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"EU_town_military_lvl5_stable"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ep1_city_farm_corn"	"RigidModels/CampaignBuildings/Jamestown/Textures"	"campaign_building"
"Ep1_city_plantation_cotton"	"RigidModels/CampaignBuildings/Jamestown/Textures"	"campaign_building"
"Ep1_city_plantation_tobacco"	"RigidModels/CampaignBuildings/Jamestown/Textures"	"campaign_building"
"Ep1_port_fishery"	"RigidModels/CampaignBuildings/Jamestown/Textures"	"campaign_building"
"Fort_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_fort"
"Fort_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_fort"
"Fort_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_fort"
"IND_City_1_slot"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_1_slot_fortifications"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_1_slot_fortifications_lvl0"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_1_slot_fortifications_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_1_slot_fortifications_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_1_slot_fortified"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_4_slot"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_4_slot_fortifications"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_4_slot_fortifications_lvl0"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_4_slot_fortifications_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_4_slot_fortifications_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_4_slot_fortified"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_5_slot_fortifications"	"RigidModels/CampaignBuildings/Textures"	"campaign_template_extra"
"IND_City_5_slot_fortifications_lvl0"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_5_slot_fortifications_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_5_slot_fortifications_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_City_5_slot_fortified"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_Fort_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_fort"
"IND_Fort_lvl5"	"RigidModels/CampaignBuildings/Textures"	"campaign_fort"
"IND_Port_Village_slot"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_Port_slot"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_Town_Village_slot"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_Town_slot"	"RigidModels/CampaignBuildings/Textures"	"campaign_template"
"IND_city_artillery_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_artillery_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_artillery_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_artillery_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_artillery_lvl5"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_artillery_lvl6"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_culture_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_culture_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_culture_lvl3_garden"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_culture_lvl3_observatory"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_culture_lvl4_academy"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_culture_lvl4_museum"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_government_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_government_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_government_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_government_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_government_lvl5"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_government_lvl6"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_military_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_military_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_military_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_military_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_military_lvl5"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_naval_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_naval_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_city_naval_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_fishing_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_fishing_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_fishing_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_military_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_military_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_military_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_military_lvl4_hospital"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_military_lvl4_steam"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_trade_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_trade_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_trade_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_port_trade_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl5"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl5_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl5_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_farm_lvl5_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_furtrader_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_furtrader_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_furtrader_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_olives_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_olives_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_olives_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_coffee_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_coffee_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_coffee_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_cotton_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_cotton_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_cotton_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_spices_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_spices_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_spices_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_sugar_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_sugar_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_sugar_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_tea_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_tea_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_tea_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_tobacco_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_tobacco_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_plantation_tobacco_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_ricepaddy_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_ricepaddy_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_ricepaddy_lvl3"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_resource_timber_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_education_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_education_lvl1_religious"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_education_lvl2_religious"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_education_lvl2_secular"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_education_lvl3_religious"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_education_lvl3_secular"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_education_lvl4_secular"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_happy_lvl1"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"IND_town_happy_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
