version 1, schema building_units_allowed_tables
Building_IDRef(string)	Unit(string)	Experience(int)	Unknown4(boolean)
"pNavy2_dockyard"	"Special_Spanish_Bomb_Ketch"	0	false
"pNavy2_dockyard"	"Special_Scandinavian_Bomb_Ketch"	0	false
"pNavy2_dockyard"	"Special_Russian_Bomb_Ketch"	0	false
"pNavy2_dockyard"	"Special_Ottoman_Bomb_Ketch"	0	false
"pNavy2_dockyard"	"Special_French_Bomb_Ketch"	0	false
"pNavy2_dockyard"	"Small_Ottoman_Brig"	1	false
"pNavy2_dockyard"	"Special_British_Bomb_Ketch"	0	false
"pNavy2_dockyard"	"Frigate_Scandinavian_24"	1	false
"pNavy2_dockyard"	"Small_Spanish_Corvette"	1	false
"pNavy2_dockyard"	"Small_Sloop"	1	false
"pNavy2_dockyard"	"Small_Scandinavian_Sloop"	1	false
"pNavy2_dockyard"	"Small_Scandinavian_Brig"	1	false
"pNavy2_dockyard"	"Small_Russian_Sloop"	1	false
"pNavy2_dockyard"	"Small_Russian_Brig"	1	false
"pNavy2_dockyard"	"Special_Dutch_Bomb_Ketch"	0	false
"pNavy2_dockyard"	"2_Decker_Spanish_80"	0	false
"pNavy2_dockyard"	"Frigate_Scandinavian_38"	1	false
"pNavy2_dockyard"	"Frigate_24"	1	false
"pNavy2_dockyard"	"3_Decker_Spanish_106"	0	false
"pNavy2_dockyard"	"3_Decker_French_122"	0	false
"pNavy2_dockyard"	"3_Decker_British_2nd_Rate"	0	false
"pNavy2_dockyard"	"Frigate_38"	1	false
"pNavy2_dockyard"	"3_Decker_86"	0	false
"pNavy2_dockyard"	"Frigate_British_32_5th_Rate"	1	false
"pNavy2_dockyard"	"2_Decker_Spanish_74"	0	false
"pNavy2_dockyard"	"2_Decker_Spanish_64"	0	false
"pNavy2_dockyard"	"2_Decker_Scandinavian_80"	0	false
"pNavy2_dockyard"	"2_Decker_Scandinavian_74"	0	false
"pNavy2_dockyard"	"2_Decker_Scandinavian_64"	0	false
"pNavy2_dockyard"	"Small_Spanish_Brig"	1	false
"pNavy2_dockyard"	"3_Decker_British_1st_Rate"	0	false
"pNavy2_dockyard"	"Frigate_Dutch_38"	1	false
"pNavy2_dockyard"	"Frigate_Russian_38"	1	false
"pNavy2_dockyard"	"Frigate_Russian_32"	1	false
"pNavy2_dockyard"	"Frigate_Russian_24"	1	false
"pNavy2_dockyard"	"Frigate_Ottoman_32"	1	false
"pNavy2_dockyard"	"Frigate_French_Carronade_Frigate"	1	false
"pNavy2_dockyard"	"Frigate_32"	1	false
"pNavy2_dockyard"	"Frigate_French_32"	1	false
"pNavy2_dockyard"	"2_Decker_Russian_80"	0	false
"pNavy2_dockyard"	"Frigate_Dutch_32"	1	false
"pNavy2_dockyard"	"Frigate_Dutch_24"	1	false
"pNavy2_dockyard"	"Frigate_Carronade_Frigate"	1	false
"pNavy2_dockyard"	"Frigate_British_Carronade_Frigate"	1	false
"pNavy2_dockyard"	"Frigate_British_6th_Rate"	1	false
"pNavy2_dockyard"	"Frigate_British_38_5th_Rate"	1	false
"pNavy2_dockyard"	"Frigate_French_38"	1	false
"pNavy2_dockyard"	"Small_Spanish_Sloop"	1	false
"pNavy3_steam_drydock"	"Frigate_British_6th_Rate"	2	false
"pNavy3_steam_drydock"	"Frigate_British_Razee"	1	false
"pNavy3_steam_drydock"	"3_Decker_86"	1	false
"pNavy3_steam_drydock"	"3_Decker_British_1st_Rate"	1	false
"pNavy3_steam_drydock"	"3_Decker_British_2nd_Rate"	1	false
"pNavy3_steam_drydock"	"3_Decker_British_Heavy_1st_Rate"	0	false
"pNavy3_steam_drydock"	"3_Decker_French_122"	1	false
"pNavy3_steam_drydock"	"3_Decker_Spanish_106"	1	false
"pNavy3_steam_drydock"	"3_Decker_Spanish_122"	0	false
"pNavy3_steam_drydock"	"Frigate_24"	2	false
"pNavy3_steam_drydock"	"Frigate_32"	2	false
"pNavy3_steam_drydock"	"Frigate_38"	2	false
"pNavy3_steam_drydock"	"2_Decker_Spanish_74"	1	false
"pNavy3_steam_drydock"	"Frigate_British_38_5th_Rate"	2	false
"pNavy3_steam_drydock"	"2_Decker_Spanish_64"	1	false
"pNavy3_steam_drydock"	"Frigate_British_Carronade_Frigate"	2	false
"pNavy3_steam_drydock"	"Frigate_Carronade_Frigate"	2	false
"pNavy3_steam_drydock"	"Frigate_Dutch_24"	2	false
"pNavy3_steam_drydock"	"Frigate_Dutch_32"	2	false
"pNavy3_steam_drydock"	"Frigate_Dutch_38"	2	false
"pNavy3_steam_drydock"	"Frigate_French_32"	2	false
"pNavy3_steam_drydock"	"Frigate_French_38"	2	false
"pNavy3_steam_drydock"	"Frigate_French_Carronade_Frigate"	2	false
"pNavy3_steam_drydock"	"Frigate_Ottoman_32"	2	false
"pNavy3_steam_drydock"	"Frigate_Russian_24"	2	false
"pNavy3_steam_drydock"	"Frigate_British_32_5th_Rate"	2	false
"pNavy3_steam_drydock"	"2_Decker_HMS_Elephant"	1	false
"pNavy3_steam_drydock"	"2_Decker_50"	1	false
"pNavy3_steam_drydock"	"2_Decker_64"	1	false
"pNavy3_steam_drydock"	"2_Decker_74"	1	false
"pNavy3_steam_drydock"	"2_Decker_80"	1	false
"pNavy3_steam_drydock"	"2_Decker_British_50_4th_Rate"	1	false
"pNavy3_steam_drydock"	"2_Decker_British_64_3rd_Rate"	1	false
"pNavy3_steam_drydock"	"2_Decker_British_74_3rd_Rate"	1	false
"pNavy3_steam_drydock"	"2_Decker_British_80_3rd_Rate"	1	false
"pNavy3_steam_drydock"	"2_Decker_Dutch_50"	1	false
"pNavy3_steam_drydock"	"2_Decker_Dutch_64"	1	false
"pNavy3_steam_drydock"	"2_Decker_Dutch_74"	1	false
"pNavy3_steam_drydock"	"2_Decker_Spanish_80"	1	false
"pNavy3_steam_drydock"	"2_Decker_French_80"	1	false
"pNavy3_steam_drydock"	"Frigate_Scandinavian_24"	2	false
"pNavy3_steam_drydock"	"2_Decker_Ottoman_50"	1	false
"pNavy3_steam_drydock"	"2_Decker_Ottoman_64"	1	false
"pNavy3_steam_drydock"	"2_Decker_Ottoman_80"	1	false
"pNavy3_steam_drydock"	"2_Decker_Russian_50"	1	false
"pNavy3_steam_drydock"	"2_Decker_Russian_64"	1	false
"pNavy3_steam_drydock"	"2_Decker_Russian_74"	1	false
"pNavy3_steam_drydock"	"2_Decker_Russian_80"	1	false
"pNavy3_steam_drydock"	"2_Decker_Scandinavian_50"	1	false
"pNavy3_steam_drydock"	"2_Decker_Scandinavian_64"	1	false
"pNavy3_steam_drydock"	"2_Decker_Scandinavian_74"	1	false
"pNavy3_steam_drydock"	"2_Decker_Scandinavian_80"	1	false
"pNavy3_steam_drydock"	"2_Decker_French_74"	1	false
"pNavy3_steam_drydock"	"Steam_Ship_British_Frigate"	0	false
"pNavy3_steam_drydock"	"Frigate_Russian_32"	2	false
"pNavy3_steam_drydock"	"Special_French_Bomb_Ketch"	1	false
"pNavy3_steam_drydock"	"Special_French_Rocket_Ship"	0	false
"pNavy3_steam_drydock"	"Special_Ottoman_Bomb_Ketch"	1	false
"pNavy3_steam_drydock"	"Special_Rocket_Ship"	0	false
"pNavy3_steam_drydock"	"Special_Russian_Bomb_Ketch"	1	false
"pNavy3_steam_drydock"	"Special_Scandinavian_Bomb_Ketch"	1	false
"pNavy3_steam_drydock"	"Special_Spanish_Bomb_Ketch"	1	false
"pNavy3_steam_drydock"	"Special_Spanish_Rocket_Ship"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_38"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_80"	0	false
"pNavy3_steam_drydock"	"Special_British_Rocket_Ship"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_British_80"	0	false
"pNavy3_steam_drydock"	"Special_British_Bomb_Ketch"	1	false
"pNavy3_steam_drydock"	"Steam_Ship_British_Ironclad"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_French_38"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_French_80"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_French_Frigate"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_French_Ironclad"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_Frigate"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_Ironclad"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_Spain_38"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_Spain_80"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_Spain_Frigate"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_Spain_Ironclad"	0	false
"pNavy3_steam_drydock"	"Steam_Ship_British_38"	0	false
"pNavy3_steam_drydock"	"Small_Ottoman_Brig"	2	false
"pNavy3_steam_drydock"	"Frigate_Scandinavian_32"	2	false
"pNavy3_steam_drydock"	"Frigate_Scandinavian_38"	2	false
"pNavy3_steam_drydock"	"Frigate_Spanish_38"	2	false
"pNavy3_steam_drydock"	"Frigate_Spanish_Carronade_Frigate"	2	false
"pNavy3_steam_drydock"	"Small_Brig"	2	false
"pNavy3_steam_drydock"	"Small_British_Brig"	2	false
"pNavy3_steam_drydock"	"Small_British_Sloop"	2	false
"pNavy3_steam_drydock"	"Small_Dutch_Brig"	2	false
"pNavy3_steam_drydock"	"Small_Dutch_Sloop"	2	false
"pNavy3_steam_drydock"	"Small_French_Brig"	2	false
"pNavy3_steam_drydock"	"Small_French_Corvette"	2	false
"pNavy3_steam_drydock"	"Special_Dutch_Bomb_Ketch"	1	false
"pNavy3_steam_drydock"	"Small_Galley"	2	false
"pNavy3_steam_drydock"	"Frigate_Russian_38"	2	false
"pNavy3_steam_drydock"	"Small_Ottoman_Galley"	2	false
"pNavy3_steam_drydock"	"Small_Ottoman_Sloop"	2	false
"pNavy3_steam_drydock"	"Small_Russian_Brig"	2	false
"pNavy3_steam_drydock"	"Small_Russian_Sloop"	2	false
"pNavy3_steam_drydock"	"Small_Scandinavian_Brig"	2	false
"pNavy3_steam_drydock"	"Small_Scandinavian_Sloop"	2	false
"pNavy3_steam_drydock"	"Small_Sloop"	2	false
"pNavy3_steam_drydock"	"Small_Spanish_Brig"	2	false
"pNavy3_steam_drydock"	"Small_Spanish_Corvette"	2	false
"pNavy3_steam_drydock"	"Small_Spanish_Sloop"	2	false
"pNavy3_steam_drydock"	"Special_Bomb_Ketch"	1	false
"pNavy3_steam_drydock"	"Small_French_Sloop"	2	false
"pNavy3_steam_drydock"	"Frigate_Spanish_32"	2	false
"pNavySpain1_shipyard"	"Small_French_Brig"	0	false
"pNavySpain1_shipyard"	"Frigate_38"	0	false
"pNavySpain1_shipyard"	"Frigate_32"	0	false
"pNavySpain1_shipyard"	"Frigate_24"	0	false
"pNavySpain1_shipyard"	"Small_Spanish_Corvette"	0	false
"pNavySpain1_shipyard"	"Small_Spanish_Brig"	0	false
"pNavySpain1_shipyard"	"Small_Sloop"	0	false
"pNavySpain1_shipyard"	"Small_Galley"	0	false
"pNavySpain1_shipyard"	"Frigate_British_32_5th_Rate"	0	false
"pNavySpain1_shipyard"	"Small_French_Corvette"	0	false
"pNavySpain1_shipyard"	"Small_Spanish_Sloop"	0	false
"pNavySpain1_shipyard"	"Small_British_Sloop"	0	false
"pNavySpain1_shipyard"	"Small_British_Brig"	0	false
"pNavySpain1_shipyard"	"Small_Brig"	0	false
"pNavySpain1_shipyard"	"Frigate_Spanish_Carronade_Frigate"	0	false
"pNavySpain1_shipyard"	"Frigate_Spanish_38"	0	false
"pNavySpain1_shipyard"	"Frigate_Spanish_32"	0	false
"pNavySpain1_shipyard"	"Small_French_Sloop"	0	false
"pNavySpain1_shipyard"	"Frigate_British_6th_Rate"	0	false
"pNavySpain1_shipyard"	"Frigate_British_Carronade_Frigate"	0	false
"pNavySpain1_shipyard"	"Frigate_Carronade_Frigate"	0	false
"pNavySpain1_shipyard"	"Frigate_French_38"	0	false
"pNavySpain1_shipyard"	"Frigate_French_32"	0	false
"pNavySpain1_shipyard"	"Frigate_British_38_5th_Rate"	0	false
"pNavySpain1_shipyard"	"Frigate_French_Carronade_Frigate"	0	false
"pNavySpain2_dockyard"	"Frigate_British_Carronade_Frigate"	1	false
"pNavySpain2_dockyard"	"3_Decker_British_2nd_Rate"	0	false
"pNavySpain2_dockyard"	"3_Decker_French_122"	0	false
"pNavySpain2_dockyard"	"3_Decker_Spanish_106"	0	false
"pNavySpain2_dockyard"	"Frigate_24"	1	false
"pNavySpain2_dockyard"	"Frigate_32"	1	false
"pNavySpain2_dockyard"	"Frigate_38"	1	false
"pNavySpain2_dockyard"	"Frigate_British_32_5th_Rate"	1	false
"pNavySpain2_dockyard"	"3_Decker_British_1st_Rate"	0	false
"pNavySpain2_dockyard"	"Frigate_British_6th_Rate"	1	false
"pNavySpain2_dockyard"	"2_Decker_HMS_Elephant"	0	false
"pNavySpain2_dockyard"	"Frigate_British_Razee"	0	false
"pNavySpain2_dockyard"	"Frigate_Carronade_Frigate"	1	false
"pNavySpain2_dockyard"	"Frigate_British_38_5th_Rate"	1	false
"pNavySpain2_dockyard"	"3_Decker_86"	0	false
"pNavySpain2_dockyard"	"2_Decker_Spanish_80"	0	false
"pNavySpain2_dockyard"	"Frigate_French_32"	1	false
"pNavySpain2_dockyard"	"2_Decker_Spanish_64"	0	false
"pNavySpain2_dockyard"	"2_Decker_French_80"	0	false
"pNavySpain2_dockyard"	"2_Decker_French_74"	0	false
"pNavySpain2_dockyard"	"2_Decker_British_74_3rd_Rate"	0	false
"pNavySpain2_dockyard"	"2_Decker_British_64_3rd_Rate"	0	false
"pNavySpain2_dockyard"	"2_Decker_British_50_4th_Rate"	0	false
"pNavySpain2_dockyard"	"2_Decker_80"	0	false
"pNavySpain2_dockyard"	"2_Decker_74"	0	false
"pNavySpain2_dockyard"	"2_Decker_64"	0	false
"pNavySpain2_dockyard"	"2_Decker_50"	0	false
"pNavySpain2_dockyard"	"2_Decker_Spanish_74"	0	false
"pNavySpain2_dockyard"	"Special_Bomb_Ketch"	0	false
"pNavySpain2_dockyard"	"Frigate_French_38"	1	false
"pNavySpain2_dockyard"	"2_Decker_British_80_3rd_Rate"	0	false
"pNavySpain2_dockyard"	"Special_Scandinavian_Bomb_Ketch"	0	false
"pNavySpain2_dockyard"	"Special_Russian_Bomb_Ketch"	0	false
"pNavySpain2_dockyard"	"Special_Ottoman_Bomb_Ketch"	0	false
"pNavySpain2_dockyard"	"Special_French_Bomb_Ketch"	0	false
"pNavySpain2_dockyard"	"Special_British_Bomb_Ketch"	0	false
"pNavySpain2_dockyard"	"Special_Spanish_Bomb_Ketch"	0	false
"pNavySpain2_dockyard"	"Small_Spanish_Sloop"	1	false
"pNavySpain2_dockyard"	"Small_Spanish_Corvette"	1	false
"pNavySpain2_dockyard"	"Small_Spanish_Brig"	1	false
"pNavySpain2_dockyard"	"Frigate_French_Carronade_Frigate"	1	false
"pNavySpain2_dockyard"	"Frigate_Spanish_32"	1	false
"pNavySpain2_dockyard"	"Special_Dutch_Bomb_Ketch"	0	false
"pNavySpain2_dockyard"	"Small_Sloop"	1	false
"pNavySpain2_dockyard"	"Frigate_Spanish_Carronade_Frigate"	1	false
"pNavySpain2_dockyard"	"Small_British_Brig"	1	false
"pNavySpain2_dockyard"	"Frigate_Spanish_38"	1	false
"pNavySpain2_dockyard"	"Small_British_Sloop"	1	false
"pNavySpain2_dockyard"	"Small_French_Brig"	1	false
"pNavySpain2_dockyard"	"Small_French_Corvette"	1	false
"pNavySpain2_dockyard"	"Small_French_Sloop"	1	false
"pNavySpain2_dockyard"	"Small_Galley"	1	false
"pNavySpain2_dockyard"	"Small_Brig"	1	false
"pNavySpain3_steam_drydock"	"Small_French_Brig"	2	false
"pNavySpain3_steam_drydock"	"Small_British_Brig"	2	false
"pNavySpain3_steam_drydock"	"Small_Brig"	2	false
"pNavySpain3_steam_drydock"	"Small_British_Sloop"	2	false
"pNavySpain3_steam_drydock"	"Small_French_Corvette"	2	false
"pNavySpain3_steam_drydock"	"Small_French_Sloop"	2	false
"pNavySpain3_steam_drydock"	"Small_Galley"	2	false
"pNavySpain3_steam_drydock"	"Small_Sloop"	2	false
"pNavySpain3_steam_drydock"	"Small_Spanish_Corvette"	2	false
"pNavySpain3_steam_drydock"	"Frigate_Spanish_Carronade_Frigate"	2	false
"pNavySpain3_steam_drydock"	"Small_Spanish_Sloop"	2	false
"pNavySpain3_steam_drydock"	"Small_Spanish_Brig"	2	false
"pNavySpain3_steam_drydock"	"Frigate_Spanish_38"	2	false
"pNavySpain3_steam_drydock"	"Frigate_Spanish_32"	2	false
"pNavySpain3_steam_drydock"	"3_Decker_British_Heavy_1st_Rate"	0	false
"pNavySpain3_steam_drydock"	"3_Decker_French_122"	1	false
"pNavySpain3_steam_drydock"	"3_Decker_Spanish_106"	1	false
"pNavySpain3_steam_drydock"	"3_Decker_Spanish_122"	0	false
"pNavySpain3_steam_drydock"	"2_Decker_British_80_3rd_Rate"	1	false
"pNavySpain3_steam_drydock"	"Frigate_French_32"	2	false
"pNavySpain3_steam_drydock"	"Frigate_French_38"	2	false
"pNavySpain3_steam_drydock"	"Special_Bomb_Ketch"	1	false
"pNavySpain3_steam_drydock"	"Frigate_British_32_5th_Rate"	2	false
"pNavySpain3_steam_drydock"	"3_Decker_British_1st_Rate"	1	false
"pNavySpain3_steam_drydock"	"Frigate_38"	2	false
"pNavySpain3_steam_drydock"	"Frigate_32"	2	false
"pNavySpain3_steam_drydock"	"Frigate_French_Carronade_Frigate"	2	false
"pNavySpain3_steam_drydock"	"2_Decker_Spanish_80"	1	false
"pNavySpain3_steam_drydock"	"3_Decker_British_2nd_Rate"	1	false
"pNavySpain3_steam_drydock"	"Frigate_24"	2	false
"pNavySpain3_steam_drydock"	"2_Decker_50"	1	false
"pNavySpain3_steam_drydock"	"2_Decker_64"	1	false
"pNavySpain3_steam_drydock"	"2_Decker_74"	1	false
"pNavySpain3_steam_drydock"	"2_Decker_80"	1	false
"pNavySpain3_steam_drydock"	"Frigate_British_Razee"	1	false
"pNavySpain3_steam_drydock"	"2_Decker_French_74"	1	false
"pNavySpain3_steam_drydock"	"Frigate_Carronade_Frigate"	2	false
"pNavySpain3_steam_drydock"	"2_Decker_French_80"	1	false
"pNavySpain3_steam_drydock"	"2_Decker_HMS_Elephant"	1	false
"pNavySpain3_steam_drydock"	"Frigate_British_Carronade_Frigate"	2	false
"pNavySpain3_steam_drydock"	"2_Decker_Spanish_74"	1	false
"pNavySpain3_steam_drydock"	"Special_British_Bomb_Ketch"	1	false
"pNavySpain3_steam_drydock"	"3_Decker_86"	1	false
"pNavySpain3_steam_drydock"	"2_Decker_British_50_4th_Rate"	1	false
"pNavySpain3_steam_drydock"	"2_Decker_British_64_3rd_Rate"	1	false
"pNavySpain3_steam_drydock"	"2_Decker_British_74_3rd_Rate"	1	false
"pNavySpain3_steam_drydock"	"Frigate_British_6th_Rate"	2	false
"pNavySpain3_steam_drydock"	"Frigate_British_38_5th_Rate"	2	false
"pNavySpain3_steam_drydock"	"Special_Spanish_Rocket_Ship"	0	false
"pNavySpain3_steam_drydock"	"Special_Spanish_Bomb_Ketch"	1	false
"pNavySpain3_steam_drydock"	"Special_Rocket_Ship"	0	false
"pNavySpain3_steam_drydock"	"Special_French_Rocket_Ship"	0	false
"pNavySpain3_steam_drydock"	"Special_French_Bomb_Ketch"	1	false
"pNavySpain3_steam_drydock"	"Special_British_Rocket_Ship"	0	false
"pNavySpain3_steam_drydock"	"2_Decker_Spanish_64"	1	false
"pNavyTutorial1_shipyard"	"2_Decker_Tutorial_74"	0	false
"pSupplySpain1_supply_port"	"Trade_Ship_Merchantmen"	0	false
"pSupplySpain1_supply_port"	"Art_Foot_British_6_lber"	0	false
"pSupplySpain1_supply_port"	"Inf_Line_British_Foot"	0	false
"pSupplySpain1_supply_port"	"Inf_Light_British_Light_Foot"	0	false
"pSupplySpain1_supply_port"	"Cav_Light_British_Light_Dragoons"	0	false
"pSupplySpain2_military_supply_port"	"Inf_Light_British_KGL_Light_Foot"	0	false
"pSupplySpain2_military_supply_port"	"Art_Foot_British_6_lber"	0	false
"pSupplySpain2_military_supply_port"	"Inf_Light_British_Light_Foot"	0	false
"pSupplySpain2_military_supply_port"	"Inf_Line_British_Foot"	0	false
"pSupplySpain2_military_supply_port"	"Trade_Ship_Merchantmen"	1	false
"pSupplySpain2_military_supply_port"	"Inf_Line_British_KGL_Foot"	0	false
"pSupplySpain2_military_supply_port"	"Cav_Light_British_Light_Dragoons"	0	false
"pSupplySpain2_military_supply_port"	"Cav_Light_British_KGL_Light_Dragoons"	0	false
"pSupplySpain2_military_supply_port"	"Cav_Heavy_British_Dragoons"	0	false
"pSupplySpain2_military_supply_port"	"Art_Foot_British_9_lber"	0	false
"pSupplySpain3_military_port_complex"	"Cav_Light_British_Light_Dragoons"	1	false
"pSupplySpain3_military_port_complex"	"Art_Foot_British_9_lber"	0	false
"pSupplySpain3_military_port_complex"	"Trade_Ship_Merchantmen"	2	false
"pSupplySpain3_military_port_complex"	"Art_Foot_British_5_In_Howitzer"	0	false
"pSupplySpain3_military_port_complex"	"Art_Foot_British_6_lber"	1	false
"pSupplySpain3_military_port_complex"	"Cav_Light_British_10th_Hussars"	0	false
"pSupplySpain3_military_port_complex"	"Art_Horse_British_6_lber"	0	false
"pSupplySpain3_military_port_complex"	"Cav_Heavy_British_Dragoons"	0	false
"pSupplySpain3_military_port_complex"	"Cav_Light_British_KGL_Light_Dragoons"	1	false
"pSupplySpain3_military_port_complex"	"Inf_Elite_British_Black_Watch"	0	false
"pSupplySpain3_military_port_complex"	"Inf_Elite_British_Foot_Guards"	0	false
"pSupplySpain3_military_port_complex"	"Inf_Light_British_KGL_Light_Foot"	1	false
"pSupplySpain3_military_port_complex"	"Inf_Light_British_Light_Foot"	1	false
"pSupplySpain3_military_port_complex"	"Inf_Line_British_Foot"	1	false
"pSupplySpain3_military_port_complex"	"Inf_Line_British_Highland_Foot"	0	false
"pSupplySpain3_military_port_complex"	"Inf_Line_British_KGL_Foot"	1	false
"pSupplySpain3_military_port_complex"	"Inf_Line_Brunswick_Line_Infantry"	0	false
"pSupplySpain3_military_port_complex"	"Inf_Skirm_British_95th"	0	false
"pSupplySpain3_military_port_complex"	"Cav_Heavy_British_KGL_Dragoons"	0	false
"pTrade1_trading_port"	"Trade_Ship_Merchantmen"	0	false
"pTrade1_trading_port"	"Trade_Ship_Dhow"	0	false
"pTrade2_commercial_port"	"Trade_Ship_Indiaman"	0	false
"pTrade2_commercial_port"	"Trade_Ship_Merchantmen"	1	false
